SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
C[C@H](N)C(=O)Nc1nc(COc2ccccc2)c(Cc2ccccc2)s1,ippidb,3.5986,3,2,7,3,367.474,Inhibitor,Inhibitor
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)NCc1ccco1,ippidb,0.3748,3,4,7,2,364.44599999999997,Inhibitor,Inhibitor
C[C@H](N)c1ccc(o1)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.7871,1,3,6,5,443.591,Inhibitor,Non-inhibitor
CC[C@H](N1CCCC1)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,ippidb,4.185,3,4,8,5,530.7130000000001,Inhibitor,Inhibitor
C[C@H](N)C(=O)Nc1nc2c(ccc3ccccc23)s1,ippidb,2.7352,2,2,2,3,271.345,Inhibitor,Inhibitor
C[C@H](N)C(=O)Nc1nc(C)c(s1)-c1ccccc1,ippidb,2.40422,2,2,3,2,261.35,Inhibitor,Inhibitor
CC[C@H](NC)C(=O)N[C@@H](Cc1cccc(c1)C#N)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.4577800000000005,2,4,11,5,577.773,Inhibitor,Inhibitor
CNC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H]1C[C@@H](CN1C(=O)[C@H](Cc1ccco1)NC(=O)[C@H](C)N)c1ccccc1)c1ccccc1,ippidb,2.1695,4,5,9,5,585.705,Inhibitor,Inhibitor
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1CNC(=O)C(c1ccccc1)c1ccccc1)C(C)(C)C,ippidb,3.0645,3,4,9,3,492.664,Inhibitor,Inhibitor
C[C@H](N)C(=O)N[C@@H](Cc1cccc(c1)C(N)=O)C(=O)N1C[C@H]([C@@H]1c1ccccc1)C(=O)N[C@H]1CCc2ccccc12,ippidb,2.1634,4,5,9,5,553.663,Inhibitor,Inhibitor
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)C(c3ccccc3)c3ccccc3)[C@@H]12)C(C)(C)C,ippidb,3.4530000000000003,3,4,8,4,518.702,Inhibitor,Inhibitor
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1CCCc1ccccc1,ippidb,2.4883,2,3,8,2,359.514,Inhibitor,Inhibitor
N[C@@H](Cc1ccccc1)C(=O)NCc1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1,CHEMBL3661981,5.1879,4,2,8,5,485.60900000000004,Non-inhibitor,Non-inhibitor
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3cscn3)ccc12,CHEMBL3692161,5.1865,5,1,5,4,465.478,Non-inhibitor,Non-inhibitor
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NC(c4ccccn4)C(F)(F)F)nc23)N1,CHEMBL3924705,1.9894,6,4,6,5,459.392,Non-inhibitor,Non-inhibitor
COc1ccc2cc(O)c(C(=O)Nc3nnc(Cc4ccc(Cl)cc4)s3)cc2c1,CHEMBL418669,4.902,5,2,5,4,425.897,Non-inhibitor,Non-inhibitor
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Cl)cccc2[nH]1,CHEMBL377652,4.2392,2,3,2,4,310.74,Non-inhibitor,Non-inhibitor
O=C1CCc2cc(/C=C/C(=O)N3CCCC[C@@H]3c3nc4ccccc4o3)cnc2N1,CHEMBL3676410,3.8745,4,2,3,5,402.454,Non-inhibitor,Non-inhibitor
Nc1ncc(-c2nc(N3CCOCC3)c3cccc(Nc4ccccn4)c3n2)cn1,CHEMBL3770226,2.6442,6,2,4,5,400.44599999999997,Non-inhibitor,Non-inhibitor
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,CHEMBL1334456,5.6661,6,3,5,4,516.719,Non-inhibitor,Non-inhibitor
O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1cccc(C(F)(F)F)c1,CHEMBL1807389,5.1486,4,4,6,4,486.475,Non-inhibitor,Non-inhibitor
OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)cc1,CHEMBL2409850,5.0717,4,4,7,4,495.542,Non-inhibitor,Non-inhibitor
CCC(C)(C)c1cccc(C(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)c1,CHEMBL599660,5.5884,3,3,6,4,415.49300000000005,Non-inhibitor,Non-inhibitor
COC(=O)CCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,CHEMBL9238,3.0456,10,4,14,4,695.1060000000001,Non-inhibitor,Non-inhibitor
COc1cc(OC)c2c(OC)c3c(cc2c1-c1c(OC)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O,CHEMBL159251,6.9110000000000005,10,0,7,6,630.69,Non-inhibitor,Non-inhibitor
O=C(O)CN1C(=O)/C(=C\c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)SC1=S,CHEMBL230789,5.0715,4,2,5,3,440.329,Non-inhibitor,Non-inhibitor
O=C1NS(=O)(=O)N(Cc2ccccc2[N+](=O)[O-])c2c1sc1ccccc21,CHEMBL348356,2.8043,3,1,3,4,389.414,Non-inhibitor,Non-inhibitor
CC(C)[C@H]1[C@@H](OC(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN2C[C@H]3CCS[C@H]3C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,CHEMBL316717,3.5568,6,4,10,4,641.922,Non-inhibitor,Non-inhibitor
Cc1cccnc1CN1CCC2(CC1)CCN(c1ccc(-c3ccncc3)cc1)C2=O,CHEMBL2443124,4.47112,3,1,4,5,412.537,Non-inhibitor,Non-inhibitor
CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)NC(C)c3ccccc3)cc2)c1,CHEMBL232156,5.3818,3,2,7,4,439.515,Non-inhibitor,Non-inhibitor
Cc1cc(C)c2oc(Nc3ccc(-c4nsc5ncnc(N)c45)cc3)nc2c1,CHEMBL211327,4.83714,4,2,3,5,388.45599999999996,Non-inhibitor,Non-inhibitor
CCN(CC)Cc1cnc2c(Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cccc2c1,CHEMBL215040,6.2167,3,1,7,5,489.04400000000004,Non-inhibitor,Non-inhibitor
NC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN(CCO)CCO)cc3)cncc2s1,CHEMBL119522,1.6035,6,5,12,3,470.551,Non-inhibitor,Non-inhibitor
Cc1nc(NC(=O)[C@@H](C)c2ccc(Cl)cc2)[nH]c1-c1ccc(Cl)c(S(=O)(=O)NCCO)c1,CHEMBL4215615,3.7047199999999996,5,5,8,3,497.404,Non-inhibitor,Non-inhibitor
CCCN(CCC)c1cc(N(COC)c2ccc(OC)cc2Cl)nc2ccnn12,CHEMBL1830514,4.7597,4,0,10,3,417.941,Non-inhibitor,Non-inhibitor
Cc1nnn(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)OC(C)C1CCC1,CHEMBL2182035,5.096019999999999,6,2,7,5,460.534,Non-inhibitor,Non-inhibitor
O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cnn(CC(F)F)c3)nc2n1,CHEMBL3671101,4.2978,5,2,9,4,451.481,Non-inhibitor,Non-inhibitor
Cc1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1-c1ccccc1,CHEMBL386460,6.4149199999999995,3,0,3,6,468.969,Non-inhibitor,Non-inhibitor
Cn1c2ccccc2c2cc(COc3nccnc3-c3cncnc3)cnc21,CHEMBL3262287,3.5525,6,0,4,5,368.4,Non-inhibitor,Non-inhibitor
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(N(CC3CCC3)C3CCOCC3)c2C)c(=O)[nH]1,CHEMBL3697453,5.51486,4,3,10,6,612.815,Non-inhibitor,Non-inhibitor
COc1ccc(/C=C2/SC(c3cccc4ccccc34)=NC2=O)cc1,CHEMBL3353728,4.9095,2,0,3,4,345.423,Non-inhibitor,Non-inhibitor
CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)cc3)c2)nc1,CHEMBL4225562,5.0547,2,3,5,3,428.97,Non-inhibitor,Non-inhibitor
NCC1(O)CCCC1,CHEMBL18666,0.2502,1,2,1,1,115.176,Non-inhibitor,Non-inhibitor
O=C(O)c1ccnc2cc(C(OCCN3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12,CHEMBL4070992,4.7516,4,3,7,4,449.885,Non-inhibitor,Non-inhibitor
CC(C)(C)[C@H]1C=C(C(=O)NCc2nc3ccccc3[nH]2)O[C@@H](OCc2ccc(CO)cc2)C1,CHEMBL1342699,4.1808,5,4,7,4,449.551,Non-inhibitor,Non-inhibitor
CC(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,CHEMBL91697,6.3428,0,2,6,5,424.63199999999995,Non-inhibitor,Non-inhibitor
CC(C)n1cc(C(=O)c2ccnc(NC(=O)Cn3ccnc3)c2)c2cnccc21,CHEMBL3931324,3.0784,5,1,6,4,388.431,Non-inhibitor,Non-inhibitor
COc1cccc(Cl)c1-c1c(C)sc2c(NC[C@@H](N)Cc3ccccc3)nc(-c3ccncc3)nc12,CHEMBL3729433,6.3726199999999995,4,2,8,5,516.07,Non-inhibitor,Non-inhibitor
Cc1cccc(C(=O)Nc2ccnc(-c3cccnc3)n2)c1,CHEMBL1464398,3.09932,4,1,3,3,290.32599999999996,Non-inhibitor,Non-inhibitor
CC[C@@H](NC(=O)N1CC(=O)NCC(Cc2cc(Cl)ccc2OC)C1=O)C(=O)NCC(=O)O,CHEMBL2396921,0.1547,7,5,8,2,468.894,Non-inhibitor,Non-inhibitor
O=C1CC(=O)c2c1cccc2[N+](=O)[O-],CHEMBL1532031,1.3639,2,0,1,2,191.142,Non-inhibitor,Non-inhibitor
Cc1nc(O)c2c(n1)CCc1ccc(Br)cc1-2,CHEMBL74253,3.01872,3,1,0,3,291.14799999999997,Non-inhibitor,Non-inhibitor
CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4ccco4)cc3)CC2)c2ccccc21,CHEMBL576159,4.2919,3,2,3,5,451.548,Non-inhibitor,Non-inhibitor
O=C(NC1CCCCCCC1)c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1,CHEMBL1304498,2.574,4,2,6,4,425.529,Non-inhibitor,Non-inhibitor
COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(C(=O)NCCCN(C)C)c2)cc(OC)c1,CHEMBL3695329,3.8729,7,4,12,4,564.668,Non-inhibitor,Non-inhibitor
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL517072,2.6518,6,2,5,3,457.325,Non-inhibitor,Non-inhibitor
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(CN2CCC(C(=O)O)CC2)cc1,CHEMBL174111,5.1896,5,4,7,4,527.408,Non-inhibitor,Non-inhibitor
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(F)c(F)c4)c(F)c3F)[nH]c2c1,CHEMBL3677829,5.738119999999999,9,3,3,4,436.311,Non-inhibitor,Non-inhibitor
CC(C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1,CHEMBL497188,5.015,4,2,5,5,444.55800000000005,Non-inhibitor,Non-inhibitor
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC=C4)cc12,CHEMBL3964172,6.8439,6,1,5,7,624.669,Non-inhibitor,Non-inhibitor
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(Cc4nc5ccccc5o4)CC(C2)O3)cc1,CHEMBL3985192,1.56298,4,3,7,5,467.551,Non-inhibitor,Non-inhibitor
O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,CHEMBL3105208,3.7777,4,2,2,5,390.389,Non-inhibitor,Non-inhibitor
CCc1nn(CC)c(C2CCN(C(=O)CN3CN(c4ccccc4)C4(CCN(C(=O)c5ccc(C6CCCCC6)cc5)CC4)C3=O)CC2)c1CC,CHEMBL1629901,6.7628,4,3,9,7,692.949,Non-inhibitor,Non-inhibitor
Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCCC3)CC2)c(C)c1,CHEMBL2313166,3.93324,3,1,4,3,406.592,Non-inhibitor,Non-inhibitor
CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(Cl)cc2C)c1C,CHEMBL269833,6.36148,2,1,6,2,346.902,Non-inhibitor,Non-inhibitor
C[C@@H](NC(=O)NCCC[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(=O)NO)c1ccccc1,CHEMBL63287,2.3944,5,5,10,2,474.99199999999996,Non-inhibitor,Non-inhibitor
Cc1csc2c(OC[C@@H]3CCCN3)nc(-c3ccncc3)nc12,CHEMBL3730892,3.19252,4,1,4,4,326.425,Non-inhibitor,Non-inhibitor
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC12CC3CC(CC(O)(C3)C1)C2,CHEMBL552144,4.8434,2,4,5,7,516.6080000000001,Non-inhibitor,Non-inhibitor
O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)/C=C/c2cc(Cl)cc(Cl)c2)CC1,CHEMBL3950696,3.2548,4,4,7,3,436.343,Non-inhibitor,Non-inhibitor
COc1cccc(C(=O)Nc2ccc(C(=O)N3CCCc4ccccc43)cc2)c1,CHEMBL118562,4.5405,3,1,4,4,386.45099999999996,Non-inhibitor,Non-inhibitor
CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,CHEMBL180814,3.4953,5,2,7,4,472.615,Non-inhibitor,Non-inhibitor
CC(O)c1cc(=O)c(O)cn1-c1cccc(-c2ccccc2)c1,CHEMBL3425738,3.2634,3,2,3,3,307.349,Non-inhibitor,Non-inhibitor
Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,CHEMBL44466,4.27002,3,0,3,3,380.39099999999996,Non-inhibitor,Non-inhibitor
O=C(/C=C\Nc1ccccc1Br)c1ccc2c(c1)OCO2,CHEMBL1370490,3.9863,3,1,4,3,346.18,Non-inhibitor,Non-inhibitor
COC(=O)[C@H](c1cccc(C)c1)[C@H]1CCCCN1C,CHEMBL19686,2.73592,2,1,3,2,261.365,Non-inhibitor,Non-inhibitor
C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]1NCCC1=O)C(=O)N1CCC[C@@H]1C(=O)O,CHEMBL152708,-1.161,7,7,14,3,572.663,Non-inhibitor,Non-inhibitor
O=C(O)c1cc(-c2nc(-c3ccc(Cl)c(Cl)c3)cs2)ccc1-c1cc(Cl)ccc1Cl,CHEMBL3663626,8.4559,3,1,4,4,495.214,Non-inhibitor,Non-inhibitor
CC(=O)N(O)CC[C@H](c1ccc(C)cc1)P(=O)(O)O,CHEMBL1651833,1.84162,5,3,5,1,287.252,Non-inhibitor,Non-inhibitor
CC(=O)Nc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(C)CC5)ccc4c3c2)c1,CHEMBL3622201,3.4330000000000003,3,5,4,5,469.545,Non-inhibitor,Non-inhibitor
[H]/N=C/1\N(C=CN1Cc2cc(cc(c2)C(=O)NCc3cc(cc(c3)OC)OC)c4ccc(cc4C)F)C,2p2idb,4.4160900000000005,4,2,8,4,488.56300000000005,Non-inhibitor,Non-inhibitor
CN1CCN(CC1)c2ccc(cc2Nc3c4ccccc4ccn3)[N+](=O)[O-],2p2idb,3.6384,1,2,4,4,363.421,Non-inhibitor,Non-inhibitor
C=CC(=O)NCCCCc1[nH]cc(n1)CO,2p2idb,0.5269,3,4,7,1,223.27599999999998,Non-inhibitor,Non-inhibitor
CCOC(=O)CCc1[nH]cc(n1)CO,2p2idb,0.3977,4,3,5,1,198.222,Non-inhibitor,Non-inhibitor
C[C@@H](C(=O)N[C@@H](CCCc1[nH]c(cn1)CO)C(=O)N[C@@H](C(C)C)C(=O)N)NC(=O)C,2p2idb,-1.1398,6,7,12,1,424.50199999999995,Non-inhibitor,Non-inhibitor
COC(=O)N(CCCCc1[nH]cc(n1)CO)Cc2ccccc2,2p2idb,2.4933,4,4,8,2,317.389,Non-inhibitor,Non-inhibitor
c1ccc(cc1)CC(=O)NCCCCc2[nH]c(cn2)CO,2p2idb,1.5836,3,4,8,2,287.363,Non-inhibitor,Non-inhibitor
COC(=O)NCCCCc1[nH]c(cn1)CO,2p2idb,0.5807,4,4,6,1,227.264,Non-inhibitor,Non-inhibitor
c1ccc(cc1)C(=O)NCCCCc2[nH]cc(n2)CO,2p2idb,1.6547,3,4,7,2,273.336,Non-inhibitor,Non-inhibitor
c1ccc(cc1)CCCc2[nH]cc(n2)CO,2p2idb,2.0773,2,3,5,2,216.28400000000002,Non-inhibitor,Non-inhibitor
CO[C@@H](CCc1[nH]cc(n1)CO)c2ccccc2,2p2idb,2.2223,3,3,6,2,246.31,Non-inhibitor,Non-inhibitor
CC(=O)NCCCCc1[nH]cc(n1)CO,2p2idb,0.3608,3,4,6,1,211.265,Non-inhibitor,Non-inhibitor
c1ccc(cc1)COC(=O)NCCCCc2[nH]c(cn2)CO,2p2idb,2.1511,4,4,8,2,303.362,Non-inhibitor,Non-inhibitor
CCCCc1[nH]cc(n1)CO,2p2idb,1.2446,2,3,4,1,154.213,Non-inhibitor,Non-inhibitor
c1cc(c(cc1Cl)Cl)OCCCNc2[nH]ccn2,2p2idb,3.5975,2,3,6,2,286.16200000000003,Non-inhibitor,Non-inhibitor
CCC(=O)N1CCN(CC1)c2c3cc(c(cc3ncn2)c4c(ccc5c4cn[nH]5)C)Cl,2p2idb,4.1935199999999995,4,3,3,5,434.931,Non-inhibitor,Non-inhibitor
CCC(=O)N1C[C@@H]2C(=O)N(c3cnc4c(c3N2C[C@H]1C)cc(c(c4F)c5c(cccc5F)O)Cl)C,2p2idb,4.3311,6,2,2,5,500.93300000000005,Non-inhibitor,Non-inhibitor
CCC(=O)N1CCN(CC1)C2=NC(=O)N(c3c2cc(c(c3)c4c(cccc4F)O)Cl)c5ccccc5C(C)C,2p2idb,5.7328,5,2,5,5,549.0459999999999,Non-inhibitor,Non-inhibitor
CCC(=O)N1CCN(CC1)c2c3cc(c(cc3c(nn2)c4ccccc4)c5c(cccc5F)O)Cl,2p2idb,5.5205,5,2,4,5,490.966,Non-inhibitor,Non-inhibitor
Cn1cc(nc1)Cn2ccc3c2cc(cc3)CNCc4c(c5ccccc5[nH]4)[C@@H]6c7cc(ccc7C(=O)N6)O,2p2idb,4.7326,3,4,7,7,516.605,Non-inhibitor,Non-inhibitor
c1ccc(cc1)Cn2ccc3c2cc(cc3)CNCc4c(c5ccccc5[nH]4)[C@@H]6c7cc(ccc7C(=O)N6)O,2p2idb,5.9991,2,4,7,7,512.613,Non-inhibitor,Non-inhibitor
CN(C)Cc1c(c2ccccc2[nH]1)[C@@H]3c4cc(ccc4C(=O)N3)O,2p2idb,2.7679,2,4,3,4,321.38,Non-inhibitor,Non-inhibitor
C[C@@]12CC(N[C@@]1(Nc3c2cccc3)C)(C)C,2p2idb,2.8579,0,2,0,3,216.328,Non-inhibitor,Non-inhibitor
c1ccc2c(c1)c(c([nH]2)[C@H]3CCCN3)[C@@H]4c5ccccc5C(=O)N4,2p2idb,3.4252,1,3,2,5,317.392,Non-inhibitor,Non-inhibitor
C[NH+](C)Cc1ccc(cc1)Nc2ccc(c(c2OC)F)c3cccc(c3)OC,2p2idb,3.898,3,2,7,3,381.471,Non-inhibitor,Non-inhibitor
C[NH+](C)Cc1ccc(cc1)Nc2ccc(cc2OC)c3cccc(c3)OC,2p2idb,3.7589,2,2,7,3,363.481,Non-inhibitor,Non-inhibitor
C[NH+](C)Cc1ccc(cc1)Nc2ccc(cc2)c3cccc(c3)OC,2p2idb,3.7503,1,2,6,3,333.455,Non-inhibitor,Non-inhibitor
COc1cccc(c1)c2cccc(c2)CC3(CCOCC3)C(=O)NCCCn4ccnc4,2p2idb,4.1045,4,1,9,4,433.55199999999996,Non-inhibitor,Non-inhibitor
CN(C)CCNC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccc(Cl)cc1,ippidb,5.1527,3,4,7,4,651.332,Non-inhibitor,Non-inhibitor
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1cc(Cl)sc21)C(O)=O,ippidb,6.2898,6,4,6,5,620.53,Non-inhibitor,Non-inhibitor
OC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Br)cc4,timbal,4.2067,2,2,4,4,439.265,Non-inhibitor,Non-inhibitor
CN1CCN(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@]3([C@H]2c2cccc(Cl)c2F)C(=O)Nc2cc(Cl)ccc32)CC1,ippidb,4.2464,3,5,6,5,590.571,Non-inhibitor,Non-inhibitor
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1ccncc21)C(N)=O,ippidb,4.3706,6,4,6,5,580.06,Non-inhibitor,Non-inhibitor
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccccn1,ippidb,7.0779,4,2,7,4,511.449,Non-inhibitor,Non-inhibitor
Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1c(CC(=O)Nc2ccccc2)ccc(Cl)c1F,ippidb,7.9854,6,2,7,6,623.491,Non-inhibitor,Non-inhibitor
OC(=O)C[C@@H]1C[C@H]([C@H](N(CC2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,ippidb,5.5515,3,2,6,4,432.347,Non-inhibitor,Non-inhibitor
CN1CCN(CCCCN2c3ccc(I)cc3C(=O)N(Cc3ccc(Cl)cc3N)[C@@H](c3ccc(Cl)cc3)C2=O)CC1,ippidb,5.9381,2,4,8,5,706.456,Non-inhibitor,Non-inhibitor
COCCOc1ccccc1N1CCN(CC1)C(=O)[C@@]1(CCCN([C@H]1CC=C)C(=O)c1cnccc1C(F)(F)F)Oc1ccc(cc1)C(F)(F)F,ippidb,6.4917,6,2,11,5,720.711,Non-inhibitor,Non-inhibitor
OCC[C@@H]1O[C@H]([C@H](N(CC2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,ippidb,4.7956,3,2,6,4,420.336,Non-inhibitor,Non-inhibitor
CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2F)[C@]11C(=O)Nc2cc(Cl)ccc12)C(=O)NCC[C@H](O)CO,ippidb,3.7423,5,5,7,4,552.474,Non-inhibitor,Non-inhibitor
CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,ippidb,5.691,4,3,7,3,478.416,Non-inhibitor,Non-inhibitor
CCC1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)C5,timbal,4.7742,2,3,4,5,501.439,Non-inhibitor,Non-inhibitor
OC1CCC(C1)OC2(N(Cc3ccccc3)C(=O)c4ccccc24)c5ccc(Cl)cc5,timbal,5.1271,3,2,5,5,433.935,Non-inhibitor,Non-inhibitor
COCCOCCN1c2ccc(I)cc2C(=O)N([C@H](C)c2ccc(Cl)cc2O)[C@@H](c2ccc(Cl)cc2)C1=O,ippidb,6.2579,5,2,9,4,669.3430000000001,Non-inhibitor,Non-inhibitor
COc1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)C(O)=O,ippidb,6.2282,4,1,6,4,488.531,Non-inhibitor,Non-inhibitor
Cc1ccc2c(cn(c2c1)S(C)(=O)=O)C(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c1ccc(Cl)cc1)C(O)=O,ippidb,4.52912,7,4,8,5,706.0039999999999,Non-inhibitor,Non-inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cccc(Cl)c1Cl,ippidb,3.9004,3,3,5,3,377.227,Non-inhibitor,Non-inhibitor
FC(F)(F)c1c(Sc2cccc(OCc3ccccn3)c2)ccc(\C=C\C(=O)N2CCOCC2)c1C(F)(F)F,ippidb,6.7214,4,1,7,4,568.539,Non-inhibitor,Non-inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1cc(ncn1)N1CCC[C@@H](C1)C(O)=O,ippidb,6.7379999999999995,4,1,6,4,501.574,Non-inhibitor,Non-inhibitor
Cc1cc2CN(CCc2c(C)c1C(=O)N[C@@H](CNC(=O)c1ccccc1)C(O)=O)C(=O)c1ccc(Cl)cc1,ippidb,3.7683400000000002,5,4,7,4,534.012,Non-inhibitor,Non-inhibitor
NC(=O)C[C@H](NC(=O)c1c(Cl)cccc1Cl)C(O)=O,ippidb,1.0518,4,3,5,1,305.117,Non-inhibitor,Non-inhibitor
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCC(O)=O)c(Cl)c1Cl,ippidb,6.3525,3,2,9,3,466.43,Non-inhibitor,Non-inhibitor
OC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1c(Cl)cccc1Cl,ippidb,2.1422,4,4,5,2,328.155,Non-inhibitor,Non-inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1F,ippidb,2.7327,4,3,5,3,326.327,Non-inhibitor,Non-inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1Br,ippidb,3.3561,3,3,5,3,387.233,Non-inhibitor,Non-inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CC[C@H](C1)NC(C)=O,ippidb,6.7568,2,1,6,4,499.602,Non-inhibitor,Non-inhibitor
CCOC(=O)CN1CCN(CC1)c1cc(ncn1)-c1ccc(Sc2ccccc2C(C)C)c(c1)C(F)(F)F,ippidb,6.1221,4,1,8,4,544.643,Non-inhibitor,Non-inhibitor
CC(C)c1ccccc1Sc1ccc(cc1C(F)(F)F)-c1ccnc(c1)N1CCC(CC1)c1nn[nH]n1,ippidb,6.9391,4,3,6,5,524.616,Non-inhibitor,Non-inhibitor
