SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6ccc(cc6)c7cccc(c7)C(=O)O)\C3=O,timbal,5.6925,4,1,5,7,570.67,Inhibitor,Inhibitor
OC(=O)COc1cccc(\C=C\2/SC3=NC4=C(CCc5ccccc45)C(N3C2=O)c6occc6)c1,timbal,3.3751,4,1,5,6,484.533,Inhibitor,Inhibitor
COc1ccccc1C2N3C(=NC4=C2CCc5ccccc45)S\C(=C/c6ccc(\C=C\C(=O)O)cc6)\C3=O,timbal,4.4251,4,1,5,6,520.61,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(CC4)c5cccc(c5)c6c(C(=O)NCCCN7CCN(C)CC7)c(C)n(C)c6c8ccc(Cl)cc8,timbal,8.56622,4,6,21,8,1075.803,Inhibitor,Inhibitor
OC(=O)COc1cccc(\C=C\2/SC3=NC4=C(CCc5ccccc45)C(N3C2=O)c6cccc(F)c6)c1,timbal,3.9212,5,1,5,6,512.562,Inhibitor,Inhibitor
CCOC(=O)c1nn(c(C)c1c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6ccccc6c5)c7ccccc7,timbal,6.49482,7,2,8,7,698.801,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(CC2=C(CCC(C)(C)C2)c2ccc(Cl)cc2)CC1,ippidb,8.8499,4,5,16,7,873.59,Inhibitor,Inhibitor
OC(=O)c1nc(sc1CCCOc1ccc(cc1)-c1cccnc1C#N)N1CCc2cccc(C(=O)Nc3nc4ccccc4s3)c2C1,ippidb,7.21128,7,2,10,7,672.7919999999999,Inhibitor,Inhibitor
FC(F)(F)S(=O)(=O)c1cc(ccc1NCCSc1ccccc1)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.1182,6,4,13,7,857.446,Inhibitor,Inhibitor
CN(C)CCCc1ccc(OCCCc2ccc(nc2C(O)=O)N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)c(F)c1,ippidb,6.8494,7,3,13,6,667.807,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1nnc2CCCN(CCn12)C1CCN(Cc2ccccc2-c2ccc(Cl)cc2)CC1,ippidb,8.1301,6,5,16,7,945.6,Inhibitor,Inhibitor
CC#CCOc1ccccc1CN1CCC(CC1)N1CCc2c(C1)ncnc2NS(=O)(=O)c1ccc(N[C@H](CCN(C)C)CSc2ccccc2)c(c1)S(=O)(=O)C(F)(F)F,ippidb,6.5202,7,5,17,6,886.1010000000001,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1ncnc2CN(CCc12)C1CCC(CC1)=Cc1ccccc1,ippidb,7.4797,6,4,14,6,815.0219999999999,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1N(=O)=O)S(=O)(=O)NC(=O)c1ccc(cc1)N1CCC(CC1)NC(=O)c1ccccc1Br,ippidb,6.3993,4,4,15,5,809.809,Inhibitor,Inhibitor
c1cc(ccc1c2ccc(cc2S(=O)(=O)F)C(=O)O)F,2p2idb,2.8491,5,1,3,2,298.26599999999996,Inhibitor,Inhibitor
c1ccc(cc1)SCCNc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)c4ccc(cc4)F,2p2idb,5.7238,4,2,10,4,551.621,Inhibitor,Inhibitor
c1cc2c(c(c1)O)CCCC2,2p2idb,2.271,1,1,0,2,148.205,Inhibitor,Non-inhibitor
c1cc(ccc1c2ccc(cc2)F)C(=O)O,2p2idb,3.1909,3,1,2,2,216.21099999999998,Inhibitor,Inhibitor
c1ccc2c(c1)nc(s2)NC(=O)c3cccc4c3CN(CC4)c5nc(c(s5)CCCOc6ccc(cc6)n7c8c(cncn8)cn7)C(=O)O,2p2idb,6.4065,9,2,10,8,688.795,Inhibitor,Inhibitor
CCCN(C(=O)c1cccc(c1)C#Cc2ccc(cc2F)F)C(=O)N[C@@H](CSCc3ccc(cc3)Br)C(=O)O,2p2idb,6.0755,6,3,9,3,615.496,Inhibitor,Inhibitor
CCCN(C(=O)c1cccc(c1)C#Cc2ccc(cc2F)F)C(=O)N[C@@H](CSCC(C)C)C(=O)O,2p2idb,4.7688,6,3,9,2,502.583,Inhibitor,Inhibitor
c1ccc2c(c1)nc(s2)N/N=C/3\CCCc4c3cc(cc4)c5nc(c(s5)CCCOc6ccc(cc6)CN)C(=O)O,2p2idb,6.7408,5,3,10,6,583.739,Inhibitor,Inhibitor
c1ccc(cc1)CCCCc2c(nc(s2)c3ccc4c(c3)/C(=N/Nc5nc6ccccc6s5)/CCC4)C(=O)O,2p2idb,7.8359,4,2,9,6,552.725,Inhibitor,Inhibitor
c1ccc2c(c1)nc(s2)N/N=C/3\CCCc4c3cc(cc4)c5cccc(n5)C(=O)O,2p2idb,5.209,4,2,4,5,414.49,Inhibitor,Inhibitor
C/C(=N\Nc1nc2ccccc2s1)/c3ccc(o3)c4cccc(c4)S(=O)(=O)NC(=O)CCCCCc5ccccc5,2p2idb,7.0004,4,2,12,5,586.739,Inhibitor,Inhibitor
Cc1cc(ccc1c2cccc3n2nc(c3CCCOc4cccc5c4cccc5)C(=O)O)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])N[C@H](CCN(C)C)CSc7ccccc7,2p2idb,8.72412,7,4,19,7,887.053,Inhibitor,Inhibitor
CC(C)(CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC(=O)c3ccc(cc3)N4CCN(CC4)Cc5ccccc5c6ccccc6,2p2idb,7.6855,3,3,13,6,735.932,Inhibitor,Inhibitor
CN(C)CCOc1cccc(c1CN2CCN(CC2)c3ccc(c(c3)Oc4ccc5c(c4)cc[nH]5)C(=O)NS(=O)(=O)c6ccc(c(c6)[N+](=O)[O-])NCC7CCOCC7)c8ccc(cc8)Cl,2p2idb,8.4086,6,5,17,8,922.505,Inhibitor,Inhibitor
c1cc(ccc1C2=C(COCC2)CN3CCN(CC3)c4ccc(cc4)C(=O)NS(=O)(=O)c5ccc(c(c5)[N+](=O)[O-])NC6CCOCC6)Cl,2p2idb,4.9539,5,3,10,6,696.2260000000001,Inhibitor,Inhibitor
CN(C)CC[C@H](CSc1ccccc1)Nc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC3=NS(=O)(=O)c4c3ccc(c4)N5CCN(CC5)Cc6ccccc6c7ccc(cc7)Cl,2p2idb,7.1893,4,4,15,7,874.5110000000001,Inhibitor,Inhibitor
C[C@H]1C[C@H](C)[C@]23OC4=C(C)C(=O)C(=O)C(=C4[C@H]2OC5(CCN(C)CC5)O3)[C@@H]6O[C@H](CC[C@H](C)\C=C(/C)\C1)[C@H](C)[C@H](O)[C@H]6C,timbal,5.1017,7,2,0,6,597.793,Inhibitor,Inhibitor
Brc1cccc[n+]1c2ccc3cc(ccc3c2)[n+]4ccccc4Br,timbal,4.9182,0,0,2,4,442.154,Inhibitor,Inhibitor
Clc1cc(OCCN2CCOCC2)ccc1Nc3nc4c(cccc4c5cnccc35)c6nnc[nH]6,timbal,4.6761,6,5,7,6,501.978,Inhibitor,Inhibitor
Brc1ccc2c(c1)C(=O)c3ccc4c5ccc6C(=O)c7cc(Br)ccc7c8ccc(c9ccc2c3c49)c5c68,timbal,9.471,2,0,0,9,614.2919999999999,Inhibitor,Inhibitor
Cc1cc(nn1c2ccccc2C(=O)N3CCc4ccccc4C3)C(=O)Nc5ccccc5,timbal,4.63152,3,2,4,5,436.515,Inhibitor,Inhibitor
CCCOc1nc2ccccc2cc1c3cc(C(C)C)c4ccc(nc4c3)N5CCOCC5,timbal,6.1988,4,0,6,5,441.575,Inhibitor,Inhibitor
CCOC(=O)C(C#N)C1C(=C(N)Oc2ccc(Br)cc12)C(=O)OCC,timbal,2.36138,5,1,5,2,409.236,Inhibitor,Non-inhibitor
CC(C)C(C1C(=S)S\C(=C/c2ccc(Br)cc2)\C1=O)C(=O)O,timbal,4.4063,3,1,4,2,399.33099999999996,Inhibitor,Inhibitor
O=C1c2ccc(c3cccc(c4nc5ccccc5n14)c23)S(=O)(=O)c6ccc7C(=O)n8c(nc9ccccc89)c%10cccc6c7%10,timbal,6.33,6,0,2,10,602.631,Inhibitor,Non-inhibitor
Nc1nc(nc2c1[n+]([O-])c3ccccc3[n+]2[O-])c4ccccc4,timbal,1.2990000000000002,2,1,1,4,305.297,Inhibitor,Non-inhibitor
c1ccc2c(c1)c3ccc(c(c3[nH]2)N=Nc4ccc(cc4)C(=N)N)O,timbal,4.72617,1,4,3,4,329.36300000000006,Inhibitor,Inhibitor
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(NCc3ccncc3)cc2C(=O)N4Cc5ccccc5C[C@H]4CN,timbal,6.40942,4,4,13,5,642.248,Inhibitor,Inhibitor
CC(C)c1cc(cc2nc(ccc12)N3CCCC3)c4cc5ccccc5nc4N6CCCC6,timbal,6.7738,2,0,4,6,436.603,Inhibitor,Inhibitor
CCOC(=O)CC1C(=C(N)Oc2ccc(cc12)c3cc(OC)cc(OC)c3)C(=O)OCC,timbal,3.5334,7,1,8,3,441.48,Inhibitor,Inhibitor
COc1cccc(Nc2nc3c(cccc3c4cnccc24)c5nnc[nH]5)c1Cl,timbal,4.9737,5,4,4,5,402.845,Inhibitor,Inhibitor
CNC(=O)c1cccc2c3cnccc3c(Nc4cccc(OC)c4Cl)nc12,timbal,4.5482,4,2,4,4,392.846,Inhibitor,Inhibitor
C[C@H]1C[C@H](C)[C@]23OC4=C(C)C(=O)C(=O)C(=C4[C@H]2OC(C)(C)O3)[C@@H]5O[C@H](CC[C@H](C)\C=C(/C)\C1)[C@H](C)[C@H](O)[C@H]5C,timbal,5.4159,7,1,0,5,542.7130000000001,Inhibitor,Inhibitor
COc1ccccc1C2C=C(N=C3S\C(=C/c4cccc(OCC(=O)O)c4)\C(=O)N23)c5ccccc5,timbal,3.4743,5,1,7,5,498.56,Inhibitor,Inhibitor
Oc1ccc(Nc2nc3c(cccc3c4cnccc24)c5nnc[nH]5)c(Cl)c1,timbal,4.6707,5,5,3,5,388.81800000000004,Inhibitor,Inhibitor
C[C@H]1C[C@H](C)C(=O)C(O)C2=C([C@@H]3O[C@H](CC[C@H](C)\C=C(/C)\C1)[C@H](C)[C@H](O)[C@H]3C)C(=O)C(=C(C)C2=O)O,timbal,4.0259,7,3,0,3,502.648,Inhibitor,Inhibitor
Clc1ccccc1Nc2nc3c(cccc3c4cnccc24)c5nnc[nH]5,timbal,4.9651,4,4,3,5,372.819,Inhibitor,Inhibitor
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(NC(=O)COc3ccccc3)cc2C(=O)N4Cc5ccccc5C[C@H]4CN,timbal,6.41982,5,4,14,5,685.2689999999999,Inhibitor,Inhibitor
NC(=O)c1cccc2c3cnccc3c(Nc4c(F)cccc4F)nc12,timbal,3.9037,5,2,3,4,350.32800000000003,Inhibitor,Inhibitor
CCOC(=O)CC1C(=C(N)Oc2ccc(cc12)c3ccccc3)C(=O)OCC,timbal,3.5162,5,1,6,3,381.42800000000005,Inhibitor,Inhibitor
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3Cc4ccccc4C[C@H]3CN)C(=O)NS(=O)(=O)c5ccc6ccccc6c5,timbal,6.3479,6,3,13,6,704.8969999999999,Inhibitor,Inhibitor
CCCCN(CCCC)c1nccc(n1)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6N(Cc7ccc(Cl)c(Cl)c7)CCc6c5,timbal,8.7369,6,2,14,7,825.863,Inhibitor,Inhibitor
CN1CCN(CCCNC(=O)c2c(C)n(C)c(c3ccc(Cl)cc3)c2c4ccccc4)CC1,timbal,4.688219999999999,1,3,7,4,465.041,Inhibitor,Inhibitor
Fc1cc(OCCN2CCCC2)ccc1Nc3nc4c(cccc4c5cnccc35)c6nnc[nH]6,timbal,4.9254,6,5,7,6,469.524,Inhibitor,Inhibitor
CN1CCN(CC1)c2ccc(Nc3nc4c(cccc4c5cnccc35)c6nnc[nH]6)c(Cl)c2,timbal,4.7169,4,5,4,6,470.968,Inhibitor,Inhibitor
C[C@H]1C[C@H](C)[C@]2(O)OC3=C(C)C(=O)C(=C([C@@H]4O[C@H](CC[C@H](C)\C=C(/C)\C1)[C@H](C)[C@H](O)[C@H]4C)C3=C2)O,timbal,5.1295,6,3,0,4,486.649,Inhibitor,Inhibitor
COc1ccc2c(CCc3cc(OC)ccc3[N+](=[N+]2[O-])[O-])c1,timbal,3.2384,2,0,2,3,300.314,Inhibitor,Non-inhibitor
Cc1cc(nn1c2ccccc2C(=O)N3CCc4ccccc4C3)C(=O)N5CCc6ccccc6C5,timbal,4.577719999999999,3,2,3,6,476.58,Inhibitor,Inhibitor
CCc1c(c2ccc(Cl)cc2)c(c3cccc(c3)N4CCN(CC4)c5ccc(NS(=O)(=O)c6ccc(N[C@H](CCN(C)C)CSc7ccccc7)c(c6)[N+](=O)[O-])cc5)c(C(=O)O)n1C,timbal,9.8332,4,4,18,7,922.574,Inhibitor,Inhibitor
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(cc2C(=O)N3CCc4ccccc4C3)C(=O)NS(=O)(=O)c5ccc6cccc(OCc7ccc(cc7)C(=O)O)c6c5,timbal,8.62412,9,4,16,7,890.459,Inhibitor,Inhibitor
CCCCN(CCCC)C(=O)c1nn(c(C)c1Cl)c2ccc(NS(=O)(=O)c3cc(Cl)cc(Cl)c3O)cc2C(=O)N4CCc5ccccc5C4,timbal,7.88822,6,4,12,5,747.145,Inhibitor,Inhibitor
CC(C)c1cc(C(=O)c2ccccc2)c(O)c(O)c1O,timbal,3.1578,4,3,3,2,272.3,Inhibitor,Inhibitor
CCCCN(CCCC)C(=O)c1cc(C)n(n1)c2ccc(NC(=O)CSc3ccccc3)cc2C(=O)N4CCc5ccccc5C4,timbal,7.152419999999999,4,3,13,5,637.85,Inhibitor,Inhibitor
COc1ccc2c(c1)C(=O)C3C=C(C=CC3N2)[N+]#N,timbal,2.59498,2,1,1,3,254.269,Inhibitor,Non-inhibitor
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,ippidb,8.6599,6,5,13,8,868.457,Inhibitor,Inhibitor
CC(C)NC(=O)c1cc(Cl)c(O)c(c1)S(=O)(=O)N(Cc1ccc(F)cc1)Cc1cccc(c1)-c1ccc(Cl)cc1,ippidb,7.0344,5,2,9,4,601.5269999999999,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1c[nH]c2ccccc12)N1C(=S)S\C(=C/c2ccc(Br)cc2)C1=O,ippidb,4.8275,3,3,5,4,487.4,Inhibitor,Inhibitor
Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O,ippidb,6.30484,8,8,5,8,696.7560000000001,Inhibitor,Inhibitor
CS(=O)(=O)c1ccc(CN(Cc2cccc(CNS(=O)(=O)c3cc(Cl)cc(Cl)c3O)c2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1,ippidb,5.9845,8,3,11,4,754.5189999999999,Inhibitor,Inhibitor
CN(C)c1cccc(OCCOc2ccc(nc2C(O)=O)-c2ccc3CCCN(C(=O)Nc4nc5ccccc5s4)c3c2)c1,ippidb,6.565,7,2,9,6,609.7080000000001,Inhibitor,Inhibitor
OC(=O)c1nc(sc1Oc1ccccc1)-c1ccc2CCCN(C(=O)Nc3nc4ccccc4s3)c2c1,ippidb,6.895,6,2,5,6,528.615,Inhibitor,Inhibitor
CC(C)c1cc(C(=O)N2CCc3ccc(cc3C2)S(=O)(=O)NCCc2ccccc2)c(O)c(O)c1O,ippidb,3.6463,6,5,7,4,510.61199999999997,Inhibitor,Inhibitor
CN(C)CCOc1ccc(CN(Cc2cccc(CNS(=O)(=O)c3cc(Cl)cc(Cl)c3O)c2)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)cc1,ippidb,6.5214,7,4,14,4,763.549,Inhibitor,Inhibitor
CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)S(=O)(=O)c1cccnc1,ippidb,6.4412,6,1,12,3,649.062,Inhibitor,Inhibitor
CC(C)C[C@@H](C(O)=O)N1C(=S)S\C(=C/c2ccc(Br)cc2)C1=O,ippidb,4.1496,3,2,5,2,414.346,Inhibitor,Inhibitor
Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O,ippidb,8.08084,6,6,7,6,586.684,Inhibitor,Inhibitor
OC(=O)c1nc(sc1-c1ccc(cc1)C(O)=O)-c1ccc2OCCN(C(=O)Nc3nc4ccccc4s3)c2c1,ippidb,5.9141,8,3,5,6,558.597,Inhibitor,Inhibitor
CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccccc2C(C)(C)C)c(O)c(O)c1O,ippidb,6.9002,6,4,7,4,573.711,Inhibitor,Inhibitor
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@H](CCCCNC(=O)OCc1ccccc1)c1nc2ccccc2[nH]1,CHEMBL3143819,5.66284,6,7,13,6,702.8560000000001,Non-inhibitor,Non-inhibitor
CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,CHEMBL1099060,3.7929,6,1,9,3,494.5,Non-inhibitor,Non-inhibitor
CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL10284,6.09132,2,1,5,4,380.491,Non-inhibitor,Non-inhibitor
O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)OCC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,CHEMBL1449757,1.7812,5,1,6,4,418.789,Non-inhibitor,Non-inhibitor
CN(Cc1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1)S(C)(=O)=O,CHEMBL1090598,0.9585,7,1,5,4,435.535,Non-inhibitor,Non-inhibitor
C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)CCC1CCN(Cc2ccccc2)CC1,CHEMBL3910142,4.96018,2,3,9,4,452.602,Non-inhibitor,Non-inhibitor
COc1ccc2nc(NC(=O)Nc3ccccc3N3CC4(CCN(CC(C)(C)C)CC4)c4c(F)ccc(O)c43)sc2n1,CHEMBL3892050,6.72,6,4,5,6,590.725,Non-inhibitor,Inhibitor
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1)C(C)(C)C,CHEMBL1950847,1.2358,4,3,8,2,452.621,Non-inhibitor,Non-inhibitor
Cc1ccc(NC(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)nc3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL3642832,5.69212,7,3,8,5,572.05,Non-inhibitor,Inhibitor
Cc1c(-c2ccc(C(N)=O)c3[nH]c4ccccc4c23)cccc1-n1cnc2ccccc2c1=O,CHEMBL4243299,5.094519999999999,3,2,3,6,444.494,Non-inhibitor,Non-inhibitor
CC(C)Oc1ccc2[nH]nc(-c3ccnc(N4CCN(C)CC4)c3)c2c1,CHEMBL4093185,3.1639,3,3,4,4,351.454,Non-inhibitor,Non-inhibitor
O=C(Nc1ccccc1)Nc1ncccc1O,CHEMBL383535,2.4312,3,3,2,2,229.239,Non-inhibitor,Non-inhibitor
Brc1ccccc1-n1cc(CSc2nc3ccccc3o2)nn1,CHEMBL3264698,4.4633,3,0,4,4,387.26199999999994,Non-inhibitor,Non-inhibitor
Cc1n[nH]c(C(=O)O)c1CCc1cccc(-c2ccc(F)cc2)c1,CHEMBL2172181,4.007619999999999,4,3,5,3,324.355,Non-inhibitor,Non-inhibitor
COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,CHEMBL357663,4.1416,6,2,4,5,446.471,Non-inhibitor,Non-inhibitor
C/C(=C/C=C/C(C)=C/C(=O)O)c1cc(C(C)C)cc(C(C)C)c1OCC(F)(F)F,CHEMBL423503,6.8649,3,1,8,1,410.476,Non-inhibitor,Non-inhibitor
CN(c1cccnc1)c1cncc(NC(=O)c2cccc(Br)c2)c1,CHEMBL3655652,4.2593,3,1,4,3,383.249,Non-inhibitor,Non-inhibitor
CSc1cc(Oc2ccnc3ncc(=O)[nH]c23)ccc1NC(=O)Nc1cc(C(F)(F)F)ccc1F,CHEMBL1214252,5.6342,6,3,5,4,505.45300000000003,Non-inhibitor,Non-inhibitor
COc1ccc(OC2CCN(c3nc4cnncc4nc3NC3CC3)CC2)c(F)c1.O=C(O)C(F)(F)F,CHEMBL3717381,3.8229,9,2,6,5,524.475,Non-inhibitor,Non-inhibitor
COc1cc(Nc2ncc3cc(C(=O)O)n(-c4ccccn4)c3n2)cc(OC)c1OC,CHEMBL209189,3.2831,8,2,7,4,421.413,Non-inhibitor,Non-inhibitor
CC(=O)Nc1ccc2c(c1)CC(C(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)O2,CHEMBL382497,2.2148,4,4,6,4,423.51300000000003,Non-inhibitor,Non-inhibitor
CC(C)(C)c1ccc(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1,CHEMBL319870,4.0483,4,1,4,3,359.441,Non-inhibitor,Non-inhibitor
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,CHEMBL188921,2.7711,4,1,8,2,307.39,Non-inhibitor,Non-inhibitor
NC(=O)COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,CHEMBL163646,3.1249,4,2,4,3,328.755,Non-inhibitor,Non-inhibitor
N#Cc1ccc2c(c1)c(Oc1c(Cl)cccc1Cl)nn2-c1ccc(C(=O)O)cc1,CHEMBL3977144,5.69448,4,1,4,4,424.24300000000005,Non-inhibitor,Non-inhibitor
Cc1nn(C2CCCCC2)c2sc(C(=O)NCC(C)(C)CN3C(=O)CNC3=O)cc12,CHEMBL3650311,3.21922,4,3,6,4,431.56199999999995,Non-inhibitor,Non-inhibitor
O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cc(Cl)cc(Cl)c1,CHEMBL257698,4.2988,3,3,7,3,477.841,Non-inhibitor,Non-inhibitor
CCCCc1nc2c(N)nc3ccc(NC(=O)CCCCCCCCCCC(=O)Nc4ccc5nc(N)c6nc(CCCC)n(Cc7ccc(CN)cc7)c6c5c4)cc3c2n1Cc1ccc(CN)cc1,CHEMBL2018902,10.8242,6,6,25,8,943.258,Non-inhibitor,Non-inhibitor
COc1ccc(-c2nc([C@@H](C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCNS(C)(=O)=O,CHEMBL3358097,2.86282,7,3,10,3,510.667,Non-inhibitor,Non-inhibitor
CCOc1cc(/C=C2\SC(c3ccc(C)cc3)=NC2=O)cc(Cl)c1O,CHEMBL1765894,4.81382,3,1,4,3,373.861,Non-inhibitor,Non-inhibitor
COc1cc(OC)nc(Cc2cccc(Cl)c2C(=O)O)n1,CHEMBL2289315,2.4362,6,1,5,2,308.721,Non-inhibitor,Non-inhibitor
Cl.OC[C@@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,CHEMBL3593393,2.6846,2,2,2,2,312.624,Non-inhibitor,Non-inhibitor
CCc1nc(Oc2ccc(C(=O)O)cc2)ccc1CN1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,CHEMBL2435856,5.7568,6,4,9,6,584.717,Non-inhibitor,Non-inhibitor
Cc1cc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,CHEMBL3648125,3.8978900000000003,4,4,6,2,442.38300000000004,Non-inhibitor,Non-inhibitor
O=C(NC1CCCCCC1)C1CCN(C(=O)c2ccc([N+](=O)[O-])cc2)CC1,CHEMBL1933671,3.286,2,2,4,3,373.45300000000003,Non-inhibitor,Non-inhibitor
Cc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc4C3)c2)c(C(=O)O)c1,CHEMBL485087,3.6925199999999996,5,2,5,4,450.51599999999996,Non-inhibitor,Non-inhibitor
CCOC(=O)/C(=C/C1=C/C(=C/N(C)C)C(=O)O1)C(C)=O,CHEMBL1408792,0.9511,5,1,5,1,279.29200000000003,Non-inhibitor,Non-inhibitor
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CHEMBL1200384,3.8175,8,1,6,4,504.595,Non-inhibitor,Non-inhibitor
O=C(CSc1nnc(-c2ccccc2)o1)Nn1cnnc1,CHEMBL1375164,1.1905,5,1,5,3,302.319,Non-inhibitor,Non-inhibitor
COc1cc(N2CCC(CCS(C)(=O)=O)CC2)c(C)cc1Nc1nccc(-c2c(-c3ccc(OC(C)C)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,CHEMBL3953421,8.48772,10,2,13,7,809.94,Non-inhibitor,Non-inhibitor
CCC(C)N1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,CHEMBL3942750,3.7303,2,2,3,5,419.569,Non-inhibitor,Non-inhibitor
O=C(O)c1csc(-n2nc(-c3cccc(OC(F)(F)F)c3)cc2O)n1,CHEMBL4092553,3.2982,6,2,4,3,371.296,Non-inhibitor,Non-inhibitor
NCC1CC1(C(=O)NC1CC1)c1ccccc1,CHEMBL450623,1.1816,1,2,4,3,230.31099999999998,Non-inhibitor,Non-inhibitor
Cc1cc(F)ccc1OCc1cc(C(N)=O)cc(N2CCOCC2)n1,CHEMBL472085,2.04362,5,1,5,3,345.374,Non-inhibitor,Non-inhibitor
CC(C)[C@@H]1[C@H](OC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN2CCN(C(C)C)C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,CHEMBL88755,2.2058,6,5,10,3,594.819,Non-inhibitor,Non-inhibitor
COc1cccc2c1ncc1c(=O)n(-c3cccc(Cl)c3)c(=O)n(C3CCCCC3)c12,CHEMBL3948031,4.8678,4,0,3,5,435.911,Non-inhibitor,Non-inhibitor
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL124660,5.0345,6,3,10,5,562.715,Non-inhibitor,Non-inhibitor
