SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
CCOc1ccc(cc1NC(=O)c2ccc(c(c2)C(=O)OC)OCCN3CCN=CC3)C(=O)C,2p2idb,3.092,6,2,10,3,467.522,Inhibitor,Inhibitor
CC(C)NC(=O)c1cccc(c1)Nc2c3c(n(n2)CC4CC4)CCN(C3)C(=O)C,2p2idb,3.0795,3,3,6,4,395.50699999999995,Inhibitor,Inhibitor
CC(=O)N1CCc2c(c(n[nH]2)Nc3ccccc3)C1,2p2idb,2.0579,2,4,2,3,256.309,Inhibitor,Inhibitor
CCC(=O)N1CCOc2c(cc(cc2C(=O)N[C@H]3CCCN(C3)C)c4cc(cc(c4)OC)OC)C1,2p2idb,3.3258,5,3,6,4,481.593,Inhibitor,Non-inhibitor
C[C@@H]1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)c5cnn(c5)C,2p2idb,3.7834,3,2,2,5,386.459,Inhibitor,Inhibitor
C[C@@H]1CC(=O)Nc2cccc(c2N1)c3cccc(c3)OCc4ccccc4,2p2idb,5.0752,2,2,4,4,358.441,Inhibitor,Non-inhibitor
C[C@@H]1CC(=O)Nc2cccc(c2N1)c3ccc4c(c3)c(nn4C)C5CC5,2p2idb,4.2603,2,2,2,5,346.434,Inhibitor,Inhibitor
C[C@@H]1CC(=O)Nc2cccc(c2N1)C(=O)NCc3ccccc3,2p2idb,2.7592,2,3,3,3,309.369,Inhibitor,Inhibitor
C[C@@H]1CC(=O)Nc2ccc(cc2N1)O[C@H](C)c3ccccc3,2p2idb,3.9692,2,2,3,3,296.37,Inhibitor,Inhibitor
C[C@@H]1CC(=O)Nc2cccc(c2N1)c3cnn(c3)C(C)(C)C,2p2idb,3.4477,2,2,1,3,298.39,Inhibitor,Inhibitor
C[C@@H]1CC(=O)Nc2ccccc2N1,2p2idb,1.8292,1,2,0,2,176.21900000000002,Inhibitor,Inhibitor
CC1=C(C(=O)NN1)c2cn(c3c2cccc3)C(=O)C,2p2idb,2.2932200000000003,2,2,1,3,255.27700000000002,Inhibitor,Inhibitor
CCOc1ccc(cc1NC(=O)c2cccc(c2)C(=O)O)C(=O)C,2p2idb,3.2384,5,2,6,2,327.336,Inhibitor,Inhibitor
C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cc(cc4)OC,2p2idb,3.0204,3,3,6,4,408.50199999999995,Inhibitor,Inhibitor
C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cccc4,2p2idb,3.0118,2,3,5,4,378.476,Inhibitor,Inhibitor
CCC(=O)N1CCOc2c(cc(cc2OC[C@@H]3CCCN(C3)C)c4ccc(c(c4)OC)OC)C1,2p2idb,4.2224,5,2,7,4,468.594,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2ccc3c(c2)ncn3Cc4ccc(cc4)Cl,2p2idb,5.0098400000000005,2,0,3,4,337.81,Inhibitor,Inhibitor
c1cc(ccc1/N=N/c2ccc(cc2)S(=O)(=O)O)O,2p2idb,3.0543,4,2,3,2,278.289,Inhibitor,Inhibitor
CC(=O)n1c2ccccc2c3c1C(=O)CCC3,2p2idb,2.8204,2,0,0,3,227.263,Inhibitor,Inhibitor
CCN(CC)CCNC(=O)c1c(c([nH]c1C)/C=C\2/c3cc(ccc3NC2=O)F)C,2p2idb,3.33494,3,4,7,3,398.48199999999997,Inhibitor,Inhibitor
CCN\1c2cc(ccc2S/C1=C\C(=O)C)OC,2p2idb,3.0576,2,0,3,2,249.335,Inhibitor,Inhibitor
Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@@H](CN3C(=O)[C@H](C(C)(C)C)NC(=O)COCCOCCN4CCN(CC4)Cc5c(cc(cc5OC)C6=CN(C(=O)c7c6ccnc7)C)OC)O,2p2idb,4.009519999999999,11,6,19,7,953.176,Inhibitor,Inhibitor
CN1CCc2c(cccc2NC3=C(C(=O)N(N=C3)C)Cl)C1,2p2idb,2.1652,2,2,2,3,304.781,Inhibitor,Inhibitor
[H]/N=C(/c1cc2c(s1)C(=CN(C2=O)C)c3ccc(c(c3)OC)OCC(=O)NCCCCCCOc4cccc5c4C(=O)N(C5=O)[C@H]6CCC(=O)NC6=O)\NC7CCS(=O)(=O)CC7,2p2idb,3.3033699999999997,11,5,16,7,874.995,Inhibitor,Inhibitor
CN1C=Cc2c(cnc(n2)N(C)C)C1=O,2p2idb,0.3945,3,0,1,2,204.233,Inhibitor,Inhibitor
CC1=CC(=CN(C1=O)C)c2ccc(cc2)C(=O)N,2p2idb,1.4596200000000001,2,1,2,2,242.278,Inhibitor,Inhibitor
CC1=CC(=CN(C1=O)C)c2cc(c(c(c2)OC)CN3CC(C3)O)OC,2p2idb,1.5544200000000001,4,2,5,3,344.411,Inhibitor,Inhibitor
CC1=CC(=O)N(c2c1ccc(c2)N3[C@@H]([C@H](CCC3=O)NC(=O)OC(C)(C)C)c4ccccc4)C,2p2idb,4.60832,4,1,3,4,461.56199999999995,Inhibitor,Inhibitor
CC1=CC(=O)N(c2c1ccc(c2)N3CCCCC3=O)C,2p2idb,2.36382,2,0,1,3,270.332,Inhibitor,Inhibitor
CN1C=C(C=CC1=O)C(=O)NCCCNC(=O)c2ccc(cc2)F,2p2idb,1.0743,4,2,6,2,331.347,Inhibitor,Non-inhibitor
CN1C=C(C=CC1=O)C(=O)NCCN,2p2idb,-0.9262,2,2,3,1,195.222,Inhibitor,Inhibitor
CN1C=C(C=CC1=O)C(=O)NCCN2CCCC2,2p2idb,0.2109,2,2,4,2,249.31400000000002,Inhibitor,Inhibitor
CN1C=C(C=CC1=O)C(=O)NCC2(CCCCC2)N,2p2idb,0.7767,2,2,3,2,263.341,Inhibitor,Inhibitor
Cn1c(c2c(n1)CCC2)NC(=O)CSc3ccc(cc3)OC,2p2idb,2.6482,3,1,5,3,317.414,Inhibitor,Inhibitor
Cn1c(c2c(n1)CCC2)NC(=O)[C@@H]3CCCN3S(=O)(=O)c4ccc(cc4)F,2p2idb,1.8397,5,1,4,4,392.45599999999996,Inhibitor,Inhibitor
CNC(=O)c1cc(ccn1)Cl,2p2idb,1.0946,2,1,1,1,170.59900000000002,Inhibitor,Inhibitor
CCC(=O)c1cc([nH]c1)C(=O)OC,2p2idb,1.3940000000000001,3,1,3,1,181.19099999999997,Inhibitor,Inhibitor
c1cc2c(cc1O)NC(=O)CC2,2p2idb,1.2769,2,2,0,2,163.17600000000002,Inhibitor,Inhibitor
c1c(nc[nH]1)Br,2p2idb,1.1722,1,2,0,1,146.975,Inhibitor,Inhibitor
c1cc2c(cc1N)cn[nH]2,2p2idb,1.1451,1,3,0,2,133.154,Inhibitor,Inhibitor
Cc1c(cccn1)N[C@@H](C)c2cc3c(ccs3)nc2,2p2idb,4.17282,2,1,3,3,269.373,Inhibitor,Inhibitor
Cc1c(cccn1)NC2CCC[C@@H]2S(=O)(=O)C,2p2idb,1.76762,3,1,3,2,254.355,Inhibitor,Inhibitor
Cc1c(cccn1)N[C@H](C)CS(=O)(=O)C,2p2idb,1.23502,3,1,4,1,228.317,Inhibitor,Inhibitor
Cc1c(cccn1)N[C@@H]2CCCS(=O)(=O)C2,2p2idb,1.3791200000000001,3,1,2,2,240.328,Inhibitor,Inhibitor
CC(C)(C)C(=O)NC,2p2idb,0.7785,1,1,0,0,115.176,Inhibitor,Inhibitor
c1cc2cn[nH]c2cc1N,2p2idb,1.1451,1,3,0,2,133.154,Inhibitor,Inhibitor
c1cnc([nH]1)Cl,2p2idb,1.0631,1,2,0,1,102.524,Inhibitor,Inhibitor
c1cc(cc2c1cc[nH]2)O,2p2idb,1.8735,1,2,0,2,133.15,Inhibitor,Inhibitor
Cc1ccc(cc1N(c2cn(c3c2cccc3)C(=O)C)C(=O)c4cccc(c4)C(F)(F)F)O,2p2idb,6.31272,3,1,3,4,452.43199999999996,Inhibitor,Non-inhibitor
Cc1ccc(cc1N(c2cn(c3c2cccc3)C(=O)C)C(=O)C)O,2p2idb,4.00002,3,1,2,3,322.36400000000003,Inhibitor,Inhibitor
c1c([nH]cn1)CO,2p2idb,-0.098,2,3,1,1,98.105,Inhibitor,Inhibitor
CNC(=O)c1cnn(c1Cl)C,2p2idb,0.4331,2,1,1,1,173.60299999999998,Inhibitor,Inhibitor
c1[nH]c2c(n1)c(ncn2)Cl,2p2idb,1.0063,3,3,0,2,154.56,Inhibitor,Inhibitor
CC(=O)NCCc1ccccc1,2p2idb,1.3652,1,1,3,1,163.22,Inhibitor,Inhibitor
CN1CCN(CC1)Cc2ccc(cc2)C(=O)OC,2p2idb,1.2206,2,2,3,2,248.326,Inhibitor,Inhibitor
CC(=O)N1CCN(CC1)c2ccc(cc2)O,2p2idb,1.0607,2,2,1,2,220.27200000000002,Inhibitor,Inhibitor
CN(C)C(=O)c1ccc2c(c1)nccn2,2p2idb,1.3316,3,1,1,2,201.229,Inhibitor,Inhibitor
Cc1cn(nn1)CCn2cnc(c2c3ccc(cc3)C#N)c4cnn(c4)C,2p2idb,2.4224,4,0,5,4,358.409,Inhibitor,Inhibitor
Cc1cn(nn1)CCn2cnc(c2c3ccc(cc3)C#N)c4ccccc4,2p2idb,3.6889,3,0,5,4,354.417,Inhibitor,Inhibitor
CCCOc1ccn2c(c1)c(cc2C(=O)C)c3ccccc3S(=O)(=O)C,2p2idb,4.0012,4,0,6,3,371.458,Inhibitor,Inhibitor
CNC(=O)c1ccccc1OC2CCOCC2,2p2idb,1.604,3,1,3,2,235.283,Inhibitor,Inhibitor
CC(=O)N1CCc2c(c3cc(ccc3[nH]2)Cl)C1,2p2idb,2.7259,1,2,0,3,248.713,Inhibitor,Inhibitor
CC(=O)c1cc(c2n1ccc(c2)Oc3ccccc3)c4ccccc4S(=O)(=O)C,2p2idb,5.0047,4,0,5,4,405.475,Inhibitor,Inhibitor
CC(=O)c1cc(c2n1ccc(c2)Oc3ccccc3)c4ccccc4CO,2p2idb,5.0935,3,1,5,4,357.409,Inhibitor,Inhibitor
CC(=O)c1cc(c2n1ccc(c2)N3CCOCC3)c4ccccn4,2p2idb,3.0405,3,0,3,4,321.38,Inhibitor,Inhibitor
CC(=O)c1cc(c2n1ccc(c2)N)c3ncccn3,2p2idb,2.1811,3,1,2,3,252.27700000000002,Inhibitor,Inhibitor
c1cc2c(cc1O)NC(CC2)O,2p2idb,1.0687,2,3,0,2,165.192,Inhibitor,Inhibitor
Cc1ccc(c(n1)CO)O,2p2idb,0.58792,3,2,1,1,139.154,Inhibitor,Inhibitor
CO[C@@H](CCc1ccc(cc1)O)O,2p2idb,1.2896,3,2,4,1,182.21900000000002,Inhibitor,Inhibitor
c1cc(ccc1/C(=N/O)/N)F,2p2idb,0.9202,2,2,1,1,154.144,Inhibitor,Inhibitor
Cc1nnc(n1CCCn2ccnc2)c3cnn(c3N)C,2p2idb,0.8560200000000001,4,1,5,3,286.343,Inhibitor,Inhibitor
Cc1cccc(c1)CN2CCN(c3c2cccc3)C(=O)C,2p2idb,3.36812,1,0,2,3,280.371,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc3c(cc2OC)c4c([nH]3)nc(nc4Nc5c6ccccc6n(n5)C)C,2p2idb,5.33026,5,3,4,6,453.506,Inhibitor,Inhibitor
CNC1=CC(=O)N(N=C1c2ccccc2)C,2p2idb,1.489,2,1,2,2,215.25599999999997,Inhibitor,Inhibitor
CN1C=C2c3cc(ccc3N(Cc4c2c([nH]c4)C1=O)CC5CC5)CS(=O)(=O)C,2p2idb,2.8082,3,1,4,5,397.5,Inhibitor,Inhibitor
CCS(=O)(=O)c1ccc(c(c1)C2=CN(C(=O)c3c2cc[nH]3)C)NCC4CC4,2p2idb,3.1491,3,2,6,4,385.48900000000003,Inhibitor,Inhibitor
Cc1c(cc([nH]1)c2ccccc2N)C(=O)C,2p2idb,2.7749200000000003,1,2,2,2,214.268,Inhibitor,Inhibitor
Cc1c(cc([nH]1)c2ccccc2)C(=O)N,2p2idb,2.08902,1,2,2,2,200.24099999999999,Inhibitor,Inhibitor
CCOC(=O)c1c2c(c([nH]1)C)C(=O)CCC2,2p2idb,2.0188200000000003,3,1,2,2,221.25599999999997,Inhibitor,Inhibitor
CC1=CC(=CNC1=O)c2ccccc2Oc3ccccc3,2p2idb,4.14262,2,1,3,3,277.323,Inhibitor,Inhibitor
CN1C=C(c2cc[nH]c2C1=O)c3ccccc3Oc4ccccc4,2p2idb,4.3259,2,1,3,4,316.36,Inhibitor,Inhibitor
CN1C=C(c2cc[nH]c2C1=O)c3cc(ccc3Oc4ccccc4)NS(=O)(=O)C,2p2idb,3.6974,4,2,5,4,409.467,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc3c(cc2OC)c4c(nc(nc4[nH]3)C)c5ccnc6c5cccc6,2p2idb,5.91516,5,2,3,6,435.48699999999997,Inhibitor,Inhibitor
CN1C(=O)C=C(C(=N1)c2ccccc2Oc3ccccc3)OC,2p2idb,3.2482,4,0,4,3,308.337,Inhibitor,Inhibitor
CCOC1=CC(=O)N(C=C1c2cc(ccc2Oc3ccc(cc3F)F)NS(CC)(O)O)C,2p2idb,5.6189,7,3,8,3,466.506,Inhibitor,Inhibitor
CCS(Nc1ccc2c(c1)C3=CN(C(=O)C=C3OCCCCc4cc(cc(c4O2)F)F)C)(O)O,2p2idb,5.9353,7,3,3,4,492.54400000000004,Inhibitor,Inhibitor
Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)NCc5ccc(cc5)C6=C(NCS6)C)O)C(C)(C)C)c7ccc(cc7)Cl)C,2p2idb,5.1471599999999995,10,6,20,7,1004.677,Inhibitor,Inhibitor
Cc1c(c(n[nH]1)C2CC2)c3c4c(ccn3)[nH]c5c4cc(c(c5)c6c(noc6C)C)OC,2p2idb,5.5724599999999995,4,3,4,6,413.481,Inhibitor,Inhibitor
CCN(CC)S(=O)(=O)c1ccc(c(c1)c2ccc(c(c2)OC)OC)[C@@H]3CC(=O)N(C3)C,2p2idb,3.347,5,1,8,3,446.569,Inhibitor,Inhibitor
CCCNS(=O)(=O)c1ccc(cc1)[C@H]2CC(=O)N(C2)C,2p2idb,1.3206,3,2,5,2,296.392,Inhibitor,Inhibitor
CN1C[C@H](CC1=O)c2ccc(cc2)S(=O)(=O)N3CCCCC3,2p2idb,1.8069,3,1,3,3,322.43,Inhibitor,Inhibitor
CN1C[C@H](CC1=O)c2ccccc2,2p2idb,1.6323,1,1,1,2,175.231,Inhibitor,Inhibitor
CCOC(=O)N1CC[C@H](SCC1)c2cccs2,2p2idb,3.3846,2,1,2,2,271.407,Inhibitor,Inhibitor
CC(=O)N1CC[C@H](SC=C1)c2cccs2,2p2idb,3.2458,1,1,1,2,239.365,Inhibitor,Inhibitor
COC(=O)N1CC[C@H](SCC1)c2cccs2,2p2idb,2.9945,2,1,1,2,257.38,Inhibitor,Inhibitor
CN1c2ccc(c3c2c(ccc3)C1=O)NS(=O)(=O)c4ccccc4OC,2p2idb,3.2392,4,1,4,4,368.414,Inhibitor,Inhibitor
CN1CCN(CC1)C(=O)c2cccc(c2)CN3c4cccc5c4C(=Cc6c3nccc6)N(C5=O)C,2p2idb,3.4289,3,2,3,6,465.55699999999996,Inhibitor,Non-inhibitor
CN1C2=Cc3cccnc3N(c4c2c(ccc4)C1=O)Cc5cccc(c5)C(=O)N,2p2idb,3.1402,3,1,3,5,382.423,Inhibitor,Inhibitor
CN1CCN(CC1)c2cc3c4c(ccc(c4n2)NS(=O)(=O)c5ccccc5OC)N(C3=O)C,2p2idb,2.386,5,2,5,5,467.551,Inhibitor,Inhibitor
Cc1ccc(c(c1)C)n2c(nc(n2)C(=O)N3CCN(CC3)C)c4ccc5c(c4)N([C@@H](C(=O)N5C)C)C6CCCC6,2p2idb,4.05264,4,2,4,6,541.7,Inhibitor,Inhibitor
Cc1ccc(cc1)n2c(nnc2c3ccc4c(c3)N([C@@H](C(=O)N4C)C)C5CC5)C,2p2idb,3.88484,3,0,3,5,387.48699999999997,Inhibitor,Inhibitor
C[C@@H]1C(=O)N(c2ccc(cc2N1C3CC3)c4ccc[nH]4)C,2p2idb,3.0154,1,1,2,4,281.35900000000004,Inhibitor,Inhibitor
c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)/N=N/c3cc(c(cc3N)O)C(=O)O,2p2idb,3.2838,6,4,6,3,413.415,Inhibitor,Inhibitor
c1ccnc(c1)NS(=O)(=O)c2ccc(cc2)/N=N/c3ccc(c(c3)C(=O)O)O,2p2idb,3.7016,6,3,6,3,398.4,Inhibitor,Inhibitor
COc1cc2c(c(c1OC)OC)[C@@H](CC(=O)N2)c3cc(ccc3F)Br,2p2idb,4.0881,5,1,4,3,410.23900000000003,Inhibitor,Inhibitor
CCN1c2ccccc2C(=CC1=O)SCC(=O)N3CC[NH+](CC3)C4CCCCC4,2p2idb,2.1733,2,2,5,4,414.595,Inhibitor,Non-inhibitor
CN1C[C@H](CC1=O)CC(=O)OC,2p2idb,0.0278,3,1,2,1,171.196,Inhibitor,Inhibitor
COc1cc(ccc1O)\C=C\C(=O)O,2p2idb,1.4986,4,2,3,1,194.18599999999998,Inhibitor,Non-inhibitor
Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)NC45C6=C7[Fe]6489123(C7=C85)C4=C9[C]1C2=C34)c1ccc(cc1)Cl)C,2p2idb,4.88465,3,1,4,14,574.854,Inhibitor,Inhibitor
Cc1nnc2n1-c3ccc(cc3C(=N[C@H]2CC(=O)NCCCNC(=O)OC(C)(C)C)c4ccc(cc4)Cl)OC,2p2idb,4.55092,6,2,8,4,553.063,Inhibitor,Inhibitor
COc1ccccc1/C=C/C(=O)c2ccc(cc2O)O,2p2idb,3.0025,4,2,4,2,270.284,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2ccc3c(c2)c(nc(n3)c4cnn(c4)CC(C)(C)O)N5CCOC[C@@H]5c6ccccc6,2p2idb,5.11394,6,1,6,6,524.625,Inhibitor,Inhibitor
Cc1c(c2c(s1)-n3c(nnc3COC2)C)Cc4ccccc4,2p2idb,3.56664,3,0,2,4,311.41,Inhibitor,Inhibitor
CC[C@@H]1C(=O)N(c2cnc(nc2N1Cc3cc(cs3)C)Nc4ccc(cc4OCC)C5CCN(CC5)C)C,2p2idb,5.55962,4,2,8,5,534.73,Inhibitor,Inhibitor
CC[C@@H]1C(=O)N(c2cnc(nc2N1Cc3ccccc3)Nc4ccc(cc4OCC)C5CCN(CC5)C)C,2p2idb,5.1897,4,2,8,5,514.674,Inhibitor,Inhibitor
CC(C)N1c2ccccc2C(=O)N(c3c1nc(nc3)Nc4ccc(c(c4)OC)N5CCN(CC5)C)C,2p2idb,4.1171,4,2,5,5,487.608,Inhibitor,Inhibitor
CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)N4CCC[C@@H]4CO,2p2idb,1.9653,4,1,4,4,360.435,Inhibitor,Inhibitor
CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)N4CCCC4,2p2idb,2.6044,3,0,3,4,330.409,Inhibitor,Inhibitor
CCN1c2ccc(c3c2c(ccc3)C1=O)S(=O)(=O)N4CCC[C@@H](C4)N,2p2idb,1.9317,3,1,3,4,359.45099999999996,Inhibitor,Inhibitor
CC(=O)Nc1cc(c2cccc(c2n1)O)Cn3ccnc3,2p2idb,2.1436,4,2,3,3,282.303,Inhibitor,Inhibitor
c1cn(cn1)c2cc(nc3c2cc(cc3O)O)N,2p2idb,1.4139,4,3,1,3,242.238,Inhibitor,Inhibitor
c1cc2c(cc(nc2c(c1)O)N)n3ccnc3,2p2idb,1.7083,3,2,1,3,226.239,Inhibitor,Inhibitor
c1cc2c(ccc(c2nc1)O)Cn3cc(nc3)F,2p2idb,2.3243,4,1,2,3,243.24099999999999,Inhibitor,Inhibitor
CC1(C(=O)Nc2ccc(cc2O1)NS(=O)(=O)c3cc(ccc3OC)Br)C,2p2idb,3.3680000000000003,5,2,4,3,441.30300000000005,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2ccc3c(c2)O[C@@H](C(=O)N3)CC4CC4,2p2idb,3.45804,3,1,3,4,298.342,Inhibitor,Inhibitor
Cc1ccc(c(c1)C)NC(=O)c2ccc3c(c2)N([C@@H](C(=O)N3C)C)C4CCCC4,2p2idb,4.66964,2,1,3,4,391.515,Inhibitor,Inhibitor
Cc1ccc(cc1)N(C)C(=O)c2ccc3c(c2)N([C@@H](C(=O)N3C)C)C4CC4,2p2idb,3.60532,2,0,3,4,363.461,Inhibitor,Inhibitor
Cn1c2cc(ccc2nn1)NC(=O)c3nccn3Cc4ccccc4,2p2idb,2.4654,4,1,4,4,332.36699999999996,Inhibitor,Inhibitor
Cn1c2cc(ccc2nn1)Cc3cccc(c3)CO,2p2idb,2.0514,3,1,3,3,253.305,Inhibitor,Inhibitor
Cc1cc(cnc1)c2cnc(c3c2C=C(C(=O)N3)C)N[C@@H]4C[C@H]5CC[C@@H]([C@H]4CCC6CCC(CC6)(F)F)N5,2p2idb,6.12864,3,3,6,6,521.656,Inhibitor,Inhibitor
CN1C=C(C=CC1=O)c2ccc3c(c2)c(nc(n3)N4CCN(CC4)CCN(C)C)NCc5cccc(c5)Cl,2p2idb,3.9446,3,3,8,5,532.092,Inhibitor,Inhibitor
Cc1c(c(on1)C)C2=CN(C(=O)C=C2)Cc3ccccc3,2p2idb,3.1684400000000004,2,0,3,3,280.327,Inhibitor,Inhibitor
Cc1c(c(on1)C)C2=CN(C(=O)C=C2)Cc3ccc(cc3)[C@@H](C)O,2p2idb,3.22174,3,1,4,3,324.38,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc3c(cc2OC)c4c([nH]3)nc(nc4Nc5cc(nn5C)C6CC6)C,2p2idb,5.05446,5,3,5,6,443.51099999999997,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc3c(c(cn3[C@@H](C)c4ccccn4)c5ccc(cc5)C(=O)O)nc2,2p2idb,5.67764,5,1,5,5,438.48699999999997,Inhibitor,Inhibitor
Cc1c(sc-2c1C(=N[C@H](c3n2c(nn3)C)CC(=O)Nc4ccc(cc4)O)c5ccc(cc5)Cl)C,2p2idb,5.5339599999999995,4,2,4,5,492.004,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc3cc[nH]c3nc2,2p2idb,2.83474,2,2,1,3,213.24,Inhibitor,Inhibitor
CCn1cnc2c1C(=O)NC(=O)N2Cc3ccc(cc3)CNS(=O)(=O)c4ccc5c(c4)CCCC(=O)N5,2p2idb,1.7078,6,4,7,5,522.587,Inhibitor,Inhibitor
Cc1c2cc(c(cc2on1)OCC(=O)NCCN3CCOCC3)NS(=O)(=O)c4cc(ccc4OC)Br,2p2idb,2.53532,7,3,10,4,583.461,Inhibitor,Inhibitor
Cc1c2cc(c(cc2on1)OC)NS(=O)(=O)c3cc(ccc3OC)Cl,2p2idb,3.60762,5,1,5,3,382.825,Inhibitor,Inhibitor
COc1cc(ccc1O)/C=C\2/C(=NC(=O)S2)N,2p2idb,1.9657,3,2,2,2,250.27900000000002,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc(cc(c2)O)CN3CCC(CC3)(F)F,2p2idb,3.89514,2,2,3,3,322.355,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc(cc(c2)O)[C@@H](C3CC3)O,2p2idb,3.10744,3,2,3,3,259.305,Inhibitor,Inhibitor
Cc1c(c(on1)C)c2cc(cc(c2)O)[C@H](c3cccnc3)O,2p2idb,3.14074,4,2,3,3,296.32599999999996,Inhibitor,Inhibitor
CCS(=O)(=O)c1ccc(c(c1)C2=CN(C(=O)c3c2cc(cc3)c4cnn(c4)C)C)OC,2p2idb,3.4082,5,0,5,4,437.52099999999996,Inhibitor,Inhibitor
Cn1cc(cn1)c2ccc3c(c2)C(=CN(C3=O)C)c4cccc(c4)NS(=O)(=O)C,2p2idb,2.9775,4,1,4,4,408.483,Inhibitor,Inhibitor
Cc1ccc(cc1)S(=O)(=O)Nc2ccc3c(c2)N(C(C(=O)N3C)(C)C)C4CC4,2p2idb,3.5196199999999997,3,1,4,4,399.51599999999996,Inhibitor,Inhibitor
CN1CCC(CC1)NC(=O)c2ccc(c(c2)OC)Nc3ncc4c(n3)N(CC(C(=O)N4C)(F)F)C5CCCC5,2p2idb,3.4135,5,3,6,5,543.619,Inhibitor,Non-inhibitor
CNC1=C(C(=O)N(N=C1)C)Cl,2p2idb,0.4754,2,1,1,1,173.60299999999998,Inhibitor,Inhibitor
Cc1ccsc1CNC2=C(C(=O)N(N=C2)C)Cl,2p2idb,2.41572,2,1,3,2,269.757,Inhibitor,Inhibitor
c1cc2c(ccc(c2nc1)O)[N+](=O)[O-],2p2idb,1.8486,2,1,1,2,190.158,Inhibitor,Inhibitor
Cc1nnc2n1nc(cc2)c3cnn(c3Oc4ccccc4)C,2p2idb,2.62552,5,0,3,4,306.329,Inhibitor,Inhibitor
Cc1nnc2n1nc(cc2)c3ccc(c(c3)OC)OC,2p2idb,2.11692,5,0,3,3,270.29200000000003,Inhibitor,Inhibitor
c1cc(cc(c1)N2CCCC2=O)NS(=O)(=O)c3c(cccc3F)F,2p2idb,2.8924,5,1,4,3,352.36199999999997,Inhibitor,Inhibitor
c1cc(cc(c1)N2C=CCC2=O)NS(=O)(=O)c3cccc(c3)Br,2p2idb,3.5003,3,1,4,3,393.26199999999994,Inhibitor,Inhibitor
c1cc(cc(c1)N2CCCC2=O)NS(=O)(=O)c3ccc(c(c3)Cl)F,2p2idb,3.4067,4,1,4,3,368.81699999999995,Inhibitor,Inhibitor
c1cc(cc(c1)N2CCCC2=O)NS(=O)(=O)c3cc(ccc3Br)Br,2p2idb,4.1392,3,1,4,3,474.17400000000004,Inhibitor,Inhibitor
c1cc(cc(c1)N2CCCC2=O)NS(=O)(=O)c3cccc(c3)F,2p2idb,2.7533,4,1,4,3,334.37199999999996,Inhibitor,Inhibitor
CCOc1cc(ccc1Nc2ncc3c(n2)N(c4ccccc4C(=O)N3C)C)N5CCC(CC5)O,2p2idb,3.9379,5,2,5,5,474.565,Inhibitor,Inhibitor
CC[C@@H]1C(=O)N(c2cnc(nc2N1C3CCCC3)N(C)c4ccc(cc4OC)C(=O)NC5CCN(CC5)C)C,2p2idb,3.5811,5,2,7,5,535.693,Inhibitor,Inhibitor
COc1ccc(cc1S(Nc2cccc(c2)N3CCCC3=O)(O)O)Br,2p2idb,4.7211,4,3,5,3,427.32,Inhibitor,Inhibitor
COc1cc(cc(c1OC)OC)C(=O)NCCc2cccs2,2p2idb,2.7464,4,1,7,2,321.39799999999997,Inhibitor,Inhibitor
CCS(=O)(=O)Nc1ccc(c(c1)C2=CN(C(=O)c3c2cc[nH]3)C)Oc4ccc(cc4F)F,2p2idb,4.3657,6,2,6,4,459.474,Inhibitor,Inhibitor
CN(CCCNC1=CC(=O)Oc2c1cccc2)C(=O)c3cccs3,2p2idb,3.4287,2,2,6,3,342.42,Inhibitor,Non-inhibitor
Cc1cnc(nc1Nc2cccc(c2)NS(=O)(=O)C(C)(C)C)Nc3ccc(cc3)N4CCN(CC4)C,2p2idb,4.56422,4,4,7,4,509.68,Inhibitor,Inhibitor
CC1=C(CCC1=O)Nc2ccc(cc2Cl)C(=O)Nc3ccc(cc3)OC,2p2idb,4.6497,3,2,5,3,370.836,Inhibitor,Inhibitor
CCOC(=O)c1ccc(cc1)c2csc3c2OC(=CC3=O)N4CCOCC4,2p2idb,3.5348,4,0,4,4,385.441,Inhibitor,Inhibitor
