SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
OC(=O)C[C@@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3ccc4OCOc4c3,timbal,2.0657,6,4,8,4,459.543,Inhibitor,Inhibitor
OC(=O)CC1CC1c2ccc(OCCc3ccc4CCCNc4n3)cc2,timbal,3.6394,4,2,7,4,352.434,Inhibitor,Inhibitor
CC(CC(=O)O)c1cccc(NC(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2)c1,timbal,5.39842,4,4,8,3,445.519,Inhibitor,Inhibitor
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(NC(=O)c4cnccc4Cl)cc3)C(=O)O,timbal,4.6494,7,3,9,4,639.945,Inhibitor,Inhibitor
OC[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CCCN2C1=O)C(=O)O)NC(=O)c3ccccc3,timbal,-0.7825,7,6,4,3,510.594,Inhibitor,Inhibitor
CC[C@H](C)[C@@H]1NC(=O)CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C(=O)O,timbal,-3.5524,9,9,9,1,602.6709999999999,Inhibitor,Inhibitor
OC1CNC(=NC1)Nc2cncc(c2)C(=O)NCC(=O)N[C@H](CC(=O)O)c3cc(Br)cc(Br)c3O,timbal,1.1062,7,7,8,3,614.251,Inhibitor,Inhibitor
OC(=O)c1ccc(OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)Nc4ccccc4Cl)c(Cl)c3)cc1,timbal,5.8961,6,4,8,4,560.409,Inhibitor,Inhibitor
OC(=O)CC(CCC1CCN(CC1)C(=O)CCc2ccc3CCCNc3n2)c4ccc5OCOc5c4,timbal,4.3783,6,3,9,5,493.60400000000004,Inhibitor,Inhibitor
Cc1cc(C)c(O)c(c1)[C@@H](CC(=O)O)NC(=O)CNC(=O)c2cc(O)cc(NC3=NCC(O)CN3)c2,timbal,0.50864,7,8,8,3,499.524,Inhibitor,Inhibitor
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NOC(CCCC(=O)Nc3ncc[nH]3)C2)C(=O)O,timbal,1.13656,8,6,12,3,534.595,Inhibitor,Inhibitor
CN(C)C(=O)Oc1ccc(C[C@H](Nc2nc(ncc2c3ccccc3C)N(C)C4CCCCC4)C(=O)O)cc1,timbal,5.38912,6,3,9,4,531.6569999999999,Inhibitor,Inhibitor
Cn1cc(C(=O)Nc2cc(Cl)c(CC(=O)N3C[C@@H](O)C[C@H]3CO[C@@H]4CC[C@H](CC4)C(=O)O)cc2Cl)c5ccccc15,timbal,4.9017,6,4,8,5,602.515,Inhibitor,Inhibitor
NC(=N)NCCC[C@@H]1NC(=O)CNC(=O)[C@@H](Cc2ccccc2)SC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O,timbal,-3.14613,9,10,9,2,636.688,Inhibitor,Inhibitor
COc1ccnc(NC[C@@H]2C[C@H](CN2C(=O)CC(C)(C)C)OCC(=O)NC[C@H](NC(=O)c3c(C)cc(C)cc3C)C(=O)O)c1,timbal,2.8490599999999997,8,5,13,3,611.74,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)CN1CCC(CCc2ccc3CCCNc3n2)C1=O)c4cnc5ccccc5c4,timbal,3.1012,6,4,9,5,501.587,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)\N=C/3\C(\C(=C3O)O)=N\CCC(F)(F)F,timbal,3.3772,6,4,8,3,545.3009999999999,Inhibitor,Inhibitor
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](CNC(=O)C2=NO[C@]3(C[C@@H](CNC4NC=CN4)N(C3)C(=O)OCc5ccccc5)C2)C(=O)O,timbal,0.92296,8,7,12,5,669.7610000000001,Inhibitor,Inhibitor
CN1CCNc2nc(CCOc3cc(CC(CC(=O)O)c4ccc5OCOc5c4)nn3C)ccc12,timbal,2.8280000000000003,7,2,9,5,479.537,Inhibitor,Inhibitor
N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,timbal,-3.0393,8,9,15,1,509.52,Inhibitor,Inhibitor
OC(=O)[C@H](CNC(=O)c1cccs1)NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc5ccoc5c4,timbal,4.6126,5,4,7,5,586.453,Inhibitor,Inhibitor
Cc1ccc(F)cc1Nc2oc3cc(CC(=O)N4C[C@@H](F)C[C@H]4CO[C@@H]5CC[C@H](CC5)C(=O)O)ccc3n2,timbal,5.160419999999999,7,3,8,5,527.568,Inhibitor,Inhibitor
COC1=C(C(=O)N(C)N=C1)c2ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc2,timbal,1.9763,7,2,6,2,403.435,Inhibitor,Inhibitor
Cc1ccc(cc1)S(=O)(=O)NC(CNC(=O)c2cc3cc(OCCO\N=C(/N)\NC(=O)OC(C)(C)C)ccc3[nH]2)C(=O)O,timbal,1.78762,9,6,12,3,618.669,Inhibitor,Inhibitor
NC(=N)NOCCOc1ccc2[nH]c(cc2c1)C(=O)NCC(NS(=O)(=O)c3ccccc3)C(=O)O,timbal,0.12287000000000001,7,7,12,3,504.525,Inhibitor,Inhibitor
COC(=O)N1C[C@]2(C[C@H]1CNc3nc4ccccc4[nH]3)CC(=NO2)C(=O)NC[C@H](NS(=O)(=O)c5c(C)cc(C)cc5C)C(=O)O,timbal,1.8037599999999998,9,7,10,5,641.707,Inhibitor,Inhibitor
OC(=O)C[C@@H]1Cc2ccc(OCCCNc3ccccn3)cc2Cc4ccccc14,timbal,4.6678,4,2,8,4,402.494,Inhibitor,Inhibitor
CCOc1ccc(cc1F)[C@H](CC(=O)O)NC(=O)CN2CC[C@H](CCc3ccc4CCCNc4n3)C2=O,timbal,3.0908,7,4,11,4,512.582,Inhibitor,Inhibitor
CN1[C@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)Nc2ccccc2SSC[C@@H](NC(=O)C)C1=O,timbal,-1.16,7,8,7,2,610.719,Inhibitor,Inhibitor
CC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N,timbal,-5.4172,8,9,15,0,474.475,Inhibitor,Inhibitor
CN(C(CCCN=C(N)N)C(=O)NCC1=CC(CC(=O)O)C(=O)N(CC1)c2ccccc2)C(=O)C,timbal,0.4573,5,5,11,2,486.57300000000004,Inhibitor,Inhibitor
NCCCC[C@H](N)C(=O)N1CCCC(C1)C(=O)NCCC(=O)O,timbal,-0.7278,4,5,9,1,328.413,Inhibitor,Inhibitor
OC(=O)CCNC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2,timbal,0.5957,4,4,7,2,339.436,Inhibitor,Inhibitor
Cc1cccc(c1NC(=O)Nc2ccc(cc2)CC(=O)Nc3ccc(c(c3)CCC(=O)NCCCCCCCCCCCCN)OCC(=O)O)C,timbal,7.500539999999999,6,6,23,3,701.909,Inhibitor,Inhibitor
CC(=O)NC[C@H](NC(=O)c1c(Cl)cc2CN(CCc2c1Cl)C(=O)c3ccc(Cl)cc3)C(=O)O,timbal,3.1644,5,4,6,3,512.7769999999999,Inhibitor,Inhibitor
NC(=N)NCCC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H]3CCCN3C(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,timbal,-4.07803,8,10,6,3,579.615,Inhibitor,Inhibitor
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3nc(CCC(=O)O)cs3,timbal,5.55882,5,4,11,3,508.644,Inhibitor,Inhibitor
CC(C)n1cnc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc(Cl)cc4)C(=O)O)c1,timbal,5.0484,5,3,7,4,563.869,Inhibitor,Inhibitor
CC(C)n1cc(C[C@H](NC(=O)c2c(Cl)cc3CN(CCc3c2Cl)C(=O)c4ccc(Cl)cc4)C(=O)O)nn1,timbal,4.4434,6,3,7,4,564.857,Inhibitor,Inhibitor
NC(=N)Nc1cccc(c1)C(=O)NNC(=O)N[C@@H](CC(=O)O)C(=O)N,timbal,-1.73543,5,8,6,1,351.32300000000004,Inhibitor,Inhibitor
OC(=O)[C@@H](CNC(=O)c1ccc2cn(CCCNC3=NCCN3)nc2c1)NC(=O)OCc4ccccc4,timbal,1.0846,6,5,11,4,507.551,Inhibitor,Inhibitor
C[C@@H](CC(=O)O)N1CC(=O)N(c2c(Cl)cc(cc2C1=O)C#Cc3ccc(cc3)C(=N)N)C(C)(C)C,timbal,3.4743699999999995,4,4,4,3,494.97900000000004,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3cnc(Cl)c(Cl)c3,timbal,3.0388,5,4,8,3,485.412,Inhibitor,Inhibitor
NC(=N)NCCC[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,timbal,-6.35246,10,14,12,1,656.658,Inhibitor,Inhibitor
OC(=O)C(CNC(=O)CCCCc1ccc2CCCNc2n1)c3ccccc3,timbal,3.1371,4,3,9,3,381.476,Inhibitor,Inhibitor
OC(=O)CC1Nc2cc(\C=C/CCC3CCNCC3)ccc2CN(CCc4ccccc4)C1=O,timbal,4.3197,3,4,9,4,461.606,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3cncc(Br)c3,timbal,2.4945,5,4,8,3,495.418,Inhibitor,Inhibitor
NC(=N)NCCC[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O,timbal,-2.66483,9,11,9,3,675.725,Inhibitor,Inhibitor
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)N3CCCCC3C(=O)O,timbal,4.17812,5,5,9,3,508.619,Inhibitor,Inhibitor
CC(C)(C)C#C[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2,timbal,2.0138,4,4,7,2,419.566,Inhibitor,Inhibitor
OC(=O)CCNC(=O)CNC(=O)CCCc1ccc2CCCNc2n1,timbal,0.4695,5,4,9,2,348.403,Inhibitor,Inhibitor
CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC1=O,timbal,-2.30793,7,9,9,2,574.639,Inhibitor,Inhibitor
OC[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CCCN2C1=O)C(=O)O)NC(=O)c3cccc4cc(O)ccc34,timbal,0.0763,8,7,4,4,576.653,Inhibitor,Inhibitor
NC(=N)c1ccc2oc(cc2c1)C(=O)NCCC(=O)NC(CC(=O)O)c3ccccc3,timbal,2.1689700000000003,4,5,9,3,422.441,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)NC(=O)[C@@H]3CCC(=O)N3Cc4ccccc4,timbal,4.5488,5,4,9,4,554.43,Inhibitor,Inhibitor
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N[C@@H](CNC(=O)CCCCc3ccc4CCCNc4n3)C(=O)O)C(=O)C2,timbal,2.0367,7,4,12,4,534.679,Inhibitor,Inhibitor
OC(=O)C[C@@H](NC(=O)CNC(=O)c1cc(O)cc(NC2=NCC(F)(F)CN2)c1)c3cc(Cl)cc(Br)c3O,timbal,2.5821,6,7,8,3,604.7919999999999,Inhibitor,Inhibitor
Cc1ccc(cc1)S(=O)(=O)N[C@@H](CNC(=O)CCCCc2ccc3CCCNc3n2)C(=O)O,timbal,2.00882,6,4,11,3,474.583,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@H]3CSCN3S(=O)(=O)C)C(=O)O)cc2,timbal,1.8086,6,2,8,3,464.565,Inhibitor,Inhibitor
O[C@H]1CCN([C@@H]1C(=O)N[C@@H](Cc2ccc(cc2)c3ccccc3C#N)C(=O)O)S(=O)(=O)c4cc(Cl)cc(Cl)c4,timbal,3.4680800000000005,6,3,8,4,588.469,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@H]3CSCN3)C(=O)O)cc2,timbal,2.1366,4,3,7,3,386.473,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@H]3CSCN3S(=O)(=O)c4cc(Cl)cc(Cl)c4)C(=O)O)cc2,timbal,4.5447,6,2,9,4,595.526,Inhibitor,Inhibitor
NC(=N)c1ccc(cc1)N2CCC3(CCC(CC3)C(=O)NCCCC(=O)O)CC2,timbal,2.72847,3,4,7,3,400.523,Inhibitor,Inhibitor
OC(=O)[C@H](CCCCCCCc1ccc2CCCNc2n1)NC(=O)Cc3ccccc3,timbal,4.1349,4,3,12,3,423.55699999999996,Inhibitor,Inhibitor
O=C1NC(=O)\C(=C\c2ccccc2)\C(=O)N1c3ccccc3,timbal,2.353,3,1,2,3,292.29400000000004,Inhibitor,Inhibitor
OC(=O)\C(=C/c1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)\NC(=O)c3cccnc3Cl,timbal,4.5446,6,3,6,3,491.718,Inhibitor,Inhibitor
OC(=O)CC(Cc1csc(CCCc2ccc3CCCNc3n2)n1)c4cnc(s4)c5ccc(Cl)cc5,timbal,6.6494,5,2,10,5,539.126,Inhibitor,Inhibitor
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3ncc(CCC(=O)O)s3,timbal,5.55882,5,4,11,3,508.644,Inhibitor,Inhibitor
Cc1ccc(cn1)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN(C2)C(=O)CCC3CCNCC3,timbal,2.04042,5,4,8,3,430.54900000000004,Inhibitor,Inhibitor
Nc1cccc(CCc2ccc(cc2)C(=O)NC[C@H](NS(=O)(=O)c3ccccc3)C(=O)O)n1,timbal,1.6105,6,4,10,3,468.535,Inhibitor,Inhibitor
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4OC(COc4c3)C(=O)O)c(Cl)c2,timbal,3.4195,6,3,5,4,502.976,Inhibitor,Inhibitor
OC(=O)CCN1CCS[C@H](CC(=O)O)C(=O)N[C@@H](Cc2ccc(O)cc2)C1=O,timbal,0.3129,7,5,7,2,410.44800000000004,Inhibitor,Inhibitor
NC(=N)c1ccc(cc1)C(=O)N2CCC3(CCN(CC3)C(=O)CCC(=O)O)CC2,timbal,1.6802700000000002,4,5,5,3,400.47900000000004,Inhibitor,Inhibitor
COc1cccc(OC)c1c2ccc(CC(Nc3cccc(c3)C#N)C(=O)O)cc2,timbal,4.350280000000001,4,2,8,3,402.45,Inhibitor,Inhibitor
OC(=O)[C@@H]1CC[C@H](CC1)OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)N4CCc5ccccc45)c(Cl)c3,timbal,5.0761,6,3,7,5,558.05,Inhibitor,Inhibitor
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4[nH]ccc4c3)c(Cl)c2,timbal,4.6764,2,3,4,4,439.968,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)C3(CCCC3)c4ccc(C)nc4)C(=O)O)cc2,timbal,4.68952,5,2,8,4,458.55800000000005,Inhibitor,Inhibitor
C[C@]1(CCCN1S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)N[C@@H](Cc3ccc(cc3)c4cccc(c4)C#N)C(=O)O,timbal,4.88738,5,2,8,4,586.497,Inhibitor,Inhibitor
COc1cccc(OC)c1c2ccc(CC(Nc3cccc(c3)S(=O)(=O)N4CCCC4)C(=O)O)cc2,timbal,4.2631,6,2,10,4,510.61199999999997,Inhibitor,Inhibitor
N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)NC(CO)C(=O)O,timbal,-4.78563,8,10,14,0,433.42199999999997,Inhibitor,Inhibitor
CC(C)C[C@@H](CC(=O)N[C@@H](CC(=O)O)c1ccccc1)NC(=O)Cc2ccc(NC(=O)Nc3ccccc3C)cc2,timbal,5.4347199999999996,5,5,13,3,558.679,Inhibitor,Inhibitor
OC(=O)COC1CCN(CC1)C(=O)N2CCC3(CC2)CCN(CC3)c4ccncc4,timbal,2.4496,5,3,4,4,416.522,Inhibitor,Inhibitor
CC(=O)N1CCN(CC1)C(=O)\C=C\c2ccc(Sc3ccc4OCCOc4c3)c(Cl)c2,timbal,3.9663,4,2,4,4,458.967,Inhibitor,Inhibitor
NC(=N)c1ccc(cc1)C(=O)Nc2ccc3NCC(=O)N(CCC(=O)O)Cc3c2,timbal,1.45177,4,6,6,3,395.41900000000004,Inhibitor,Inhibitor
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3cccc(c3)C(=O)NCC(=O)O)cc2,timbal,3.6346199999999995,5,5,8,3,460.49,Inhibitor,Inhibitor
C[C@H](CC(=O)O)NC(=O)N1CCC2(CC1)CCN(C2=O)c3ccc(cc3)C(=N)N,timbal,1.36237,4,5,5,3,401.467,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)\C=C\C2CCNCC2)c3cccnc3,timbal,1.508,5,4,7,3,414.506,Inhibitor,Inhibitor
CCCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)c3ccc(OC)c(OC)c3)C(=O)O,timbal,2.5789999999999997,7,2,10,3,490.57800000000003,Inhibitor,Inhibitor
NC(=N)c1ccc(cc1)C(=O)Nc2ccc3CCC(CC(=O)O)Cc3c2,timbal,2.8025700000000002,3,4,5,3,351.406,Inhibitor,Inhibitor
NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O,timbal,-5.66943,9,11,16,0,490.474,Inhibitor,Inhibitor
CCOC(=O)COC1CCN(CC1)C(=O)[C@H](C)NC(=O)c2ccc(cc2)C(=N)N,timbal,0.65967,5,4,8,2,404.467,Inhibitor,Inhibitor
Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](CC(=O)O)C(=O)NCc3ccccc3,timbal,0.17209000000000002,7,8,15,3,629.74,Inhibitor,Inhibitor
OC(=O)\C(=C\c1ccc(OCc2c(Cl)cccc2Cl)cc1)\NC(=O)c3cccnc3Cl,timbal,5.4763,5,2,7,3,477.731,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1ccc(cc1)N2C(=O)CC(Cc3ccccc3)C2=O)NC(=O)[C@@H]4CCC(=O)N4Cc5ccccc5,timbal,3.1119,6,3,10,5,553.615,Inhibitor,Inhibitor
CCCC1SC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)CNC1=O)C(=O)O,timbal,-3.7984,9,9,9,1,588.644,Inhibitor,Inhibitor
C[C@@H](CC(=O)O)CC(=O)N1CCC2(CC1)CCN(C2=O)c3ccc(cc3)C(=N)N,timbal,1.81707,4,4,6,3,400.47900000000004,Inhibitor,Inhibitor
CCN(CC)C1=C(N[C@@H](Cc2ccc(cc2)c3c(OC)cccc3OC)C(=O)O)C(=O)C1=O,timbal,2.9208,6,2,11,3,452.50699999999995,Inhibitor,Inhibitor
CC(=O)N[C@@H](CS)C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N)C(C)(C)S,timbal,-4.2865,8,11,18,0,621.743,Inhibitor,Inhibitor
CCCS(=O)(=O)c1cc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncn1,timbal,3.7222,8,3,10,3,538.413,Inhibitor,Inhibitor
OC(=O)[C@@H]1CC[C@H](CC1)OC[C@@H]2C[C@H](F)CN2C(=O)Cc3ccc(NC(=O)c4nccc5ccccc45)c(Cl)c3,timbal,5.282,7,3,8,5,568.045,Inhibitor,Inhibitor
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)c3cc(CCC(=O)O)on3,timbal,5.090319999999999,5,4,11,3,492.57599999999996,Inhibitor,Inhibitor
C[C@H](O)[C@H]1Nc2cccc(CCSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O)C(=O)O)c2,timbal,-2.6793,9,10,8,2,652.731,Inhibitor,Inhibitor
NC(=N)c1ccc(NC(=O)c2ccc3C(=O)N(CCc4ccccc4)CC(CC(=O)O)Nc3c2)cc1,timbal,3.17667,4,6,8,4,485.54400000000004,Inhibitor,Inhibitor
CC(C)NCCCNC(=O)c1cnn(c2nc(cs2)c3cccc(c3)C(F)(F)F)c1C(F)(F)F,timbal,5.1513,3,2,8,3,505.48800000000006,Inhibitor,Inhibitor
COc1cccc(OC)c1c2ccc(C[C@H](NC(=O)[C@@H]3CCCN3c4ccccn4)C(=O)O)cc2,timbal,3.5467,6,2,9,4,475.545,Inhibitor,Inhibitor
COc1cc(OC)cc(c1)[C@@]2(CCCO2)C(=O)N[C@@H](Cc3ccc(cc3)c4c(OC)cccc4OC)C(=O)O,timbal,4.2058,8,2,11,4,535.5930000000001,Inhibitor,Inhibitor
CC(=O)N[C@@H]1CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC1=O)C(=O)N,timbal,-6.0526,10,11,9,1,678.7510000000001,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)CCCCc1ccc2CCCNc2n1)c3ccc4CCOc4c3,timbal,3.4196,5,3,9,4,423.51300000000003,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)C3CCCCO3)C(=O)O)cc2,timbal,3.0432,5,2,7,3,383.444,Inhibitor,Inhibitor
CC(C)[C@H]1NC(=O)C(Cc2ccccc2)NC(=O)C(CC(=O)O)NC(=O)NNC(=O)C(CCCN=C(N)N)NC1=O,timbal,-2.4196,7,9,9,2,575.627,Inhibitor,Inhibitor
CC(C)(C)C(=O)N\C(=C\c1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)\C(=O)O,timbal,4.8335,4,3,5,2,435.30699999999996,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)C#Cc3ccccc3,timbal,2.016,4,4,7,3,439.556,Inhibitor,Inhibitor
Oc1onc(n1)[C@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)NC(=O)[C@@H]4CCCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5,timbal,5.2894,8,3,9,5,700.388,Inhibitor,Inhibitor
OC(=O)C[C@H](NC(=O)[C@@H]1CCCN(C1)C(=O)CCC2CCNCC2)c3cncc(c3)C#Cc4ccccc4,timbal,3.1318,5,4,8,4,516.6419999999999,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1ccc2oc(nc2c1)c3c(Cl)cccc3Cl)NC(=O)c4c(Cl)cncc4Cl,timbal,5.9291,5,2,6,4,525.175,Inhibitor,Inhibitor
Nc1cc(C[C@H](NS(=O)(=O)c2cccc(c2)C(F)(F)F)C(=O)O)ccc1OCCCCNC3=NCCCN3,timbal,2.3597,5,5,12,3,557.595,Inhibitor,Inhibitor
CC(=O)N1CSC[C@H]1C(=O)N\C(=C\c2ccc(OCc3ccccc3)cc2)\C(=O)O,timbal,2.7287,5,3,7,3,426.494,Inhibitor,Inhibitor
OC(=O)CC1CC1c2ccc(OCCc3ccc4CCCNc4n3)c(F)c2,timbal,3.7785,5,2,7,4,370.42400000000004,Inhibitor,Inhibitor
N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H]2CSSC[C@H](NC(=O)c3ccc(CNC2=O)cc3)C(=O)O,timbal,0.6412,6,6,5,4,518.617,Inhibitor,Inhibitor
OC(=O)[C@@H]1CC[C@H](CC1)OC[C@@H]2C[C@H](F)CN2C(=O)Cc3cc(Cl)c(NC(=O)c4nsc5ccccc45)cc3F,timbal,5.4826,8,3,8,5,592.064,Inhibitor,Inhibitor
CN1N=CC(=C(C1=O)c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)N4CCCC4,timbal,3.78,5,2,7,4,515.3969999999999,Inhibitor,Inhibitor
CC(=O)N1CSCC1C(=O)N\C(=C\c2ccc(OCc3c(Cl)cccc3Cl)cc2)\C(=O)O,timbal,4.0355,5,3,7,3,495.384,Inhibitor,Inhibitor
CC(=O)N1CC[C@H]([C@@H]1C(=O)N[C@H]2CSSC[C@H](NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)NC2=O)C(=O)O)c4ccc(O)cc4,timbal,-0.9861,9,8,5,4,637.737,Inhibitor,Inhibitor
CSCCC1(CCCC1)C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O,timbal,5.6711,4,3,10,3,523.482,Inhibitor,Inhibitor
CCOC(=O)COC1CCN(CC1)C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c3ccc(cc3)C(=N)N,timbal,1.58807,6,5,10,3,496.564,Inhibitor,Inhibitor
c1ccc(cc1)S(=O)(=O)NC(CNC(=O)c2ccc(s2)c3cccc(c3)NC(=N)N)C(=O)O,timbal,1.8819700000000001,5,6,9,3,487.56300000000005,Inhibitor,Inhibitor
OC(=O)[C@H](Cc1ccc2nc(oc2c1)c3c(Cl)cccc3Cl)NC(=O)[C@@H]4CCN4S(=O)(=O)c5cc(Cl)cc(Cl)c5,timbal,5.6835,6,2,8,5,643.332,Inhibitor,Inhibitor
OC(=O)CC(Cc1onc(CCCc2ccc3CCCNc3n2)n1)c4ccc5CCOc5c4,timbal,3.7339,6,2,9,5,448.523,Inhibitor,Inhibitor
COc1cccc(OC)c1c2ccc(CC(Nc3ccc(cc3)S(=O)(=O)c4ccccc4)C(=O)O)cc2,timbal,5.3114,6,2,10,4,517.6030000000001,Inhibitor,Inhibitor
OC(=O)CC(Cc1ccc(OCCCNc2ccccn2)cc1)c3cccnc3,timbal,4.1586,5,2,11,3,391.471,Inhibitor,Inhibitor
CCCS(=O)(=O)c1cc(NC(Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)ncc1C(=O)O,timbal,4.0254,9,4,11,3,581.434,Inhibitor,Inhibitor
CCCN(C(=O)CC(=O)O)C1=C(C)CC(N(Cc2ccc(N)cc2)C1=O)c3ccccc3,timbal,3.7297,4,4,8,3,435.524,Inhibitor,Inhibitor
COc1ccccc1c2ccc(C[C@H](NC(=O)[C@H]3CSCN3C(=O)C)C(=O)O)cc2,timbal,2.3955,5,3,7,3,428.51,Inhibitor,Inhibitor
