SMILES,database,MolLogP,Acceptor_Count,Donor_Count,NumRotatableBonds,RingCount,MolWt,Actual,pdCSM-PPI
COc1ccccc1N1CCN(C(=O)c2cc(-c3cccc(F)c3)n[nH]2)CC1,CHEMBL1760336,3.1868,4,3,4,4,380.423,Non-inhibitor,Non-inhibitor
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCCCCCCCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,CHEMBL2016620,11.552,2,6,19,8,962.128,Non-inhibitor,Non-inhibitor
O=C(O)COc1ccc(-c2ccccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)cc1,CHEMBL2303952,-0.0043,9,5,7,3,406.38699999999994,Non-inhibitor,Non-inhibitor
O=C(NC1CCC(F)(F)C1)c1ccc2cc(Oc3ccc(C(F)F)cn3)ccc2n1,CHEMBL3979871,5.2773,4,1,5,4,419.37800000000004,Non-inhibitor,Non-inhibitor
COc1cc(C(=O)Nc2cc(C(F)(F)F)n(C)n2)ccc1-c1nc([C@@H]2CC[C@H]3CCC(=O)N3C2)n2c(Cl)cnc(N)c12,CHEMBL4111479,4.5135,6,3,5,6,603.005,Non-inhibitor,Non-inhibitor
CC(C(=O)c1cccc([N+](=O)[O-])c1)N1CCCCC1,CHEMBL599233,2.6519,1,1,4,2,262.309,Non-inhibitor,Non-inhibitor
COc1ccc(S(=O)(=O)N2Cc3cc(N)ccc3C[C@@H]2C(=O)C(=O)O)cc1,CHEMBL60688,1.0467,6,2,5,3,390.417,Non-inhibitor,Non-inhibitor
O=C(CCc1c[nH]c2ccccc12)Nc1ccccc1C(=O)NC(Cc1ccccc1)C(=O)O,CHEMBL573555,4.1649,4,4,9,4,455.514,Non-inhibitor,Non-inhibitor
COC(=O)[C@H]1[C@H](OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2CC[C@H]1N2C,CHEMBL607431,4.0951,5,1,5,4,401.45300000000003,Non-inhibitor,Non-inhibitor
O=c1c2ccccc2[se]n1-c1ccc(OCCN2CCCCC2)cc1,CHEMBL3115029,2.9124,2,1,5,4,401.36800000000005,Non-inhibitor,Non-inhibitor
COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,CHEMBL163316,2.291,6,4,2,3,316.265,Non-inhibitor,Non-inhibitor
O=C(O)CCNc1nc(N2CCc3ccccc3CC2)cc(-n2cc3ccccc3n2)n1,CHEMBL3754555,3.3073,5,2,6,5,428.496,Non-inhibitor,Non-inhibitor
COc1cc(NC(=S)NCCCn2cncc2C)ccc1OCCCCN1CCNCC1,CHEMBL4099813,2.64102,3,4,12,3,460.648,Non-inhibitor,Non-inhibitor
CC(C)[C@@H]1C(=O)N(S(C)(=O)=O)[C@@H]2CCN(C(=O)c3coc(CN4CCCC4)n3)[C@@H]12.Cl,CHEMBL542949,1.3493,5,2,5,4,460.98400000000004,Non-inhibitor,Non-inhibitor
CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NCCCCCCNc3ccnc4cc(Cl)ccc34)CC[C@@]12C,CHEMBL3264511,13.4408,6,4,24,8,998.238,Non-inhibitor,Non-inhibitor
C#CC1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CC(n2cnc3c(=O)[nH]c(N)nc32)CC1O,CHEMBL4216055,-0.6395,14,8,8,3,529.232,Non-inhibitor,Non-inhibitor
O=C(NC(NC(=S)Nc1ccc(F)cc1)C(Cl)(Cl)Cl)OCc1ccccc1,CHEMBL1718305,4.7348,3,3,5,2,450.75,Non-inhibitor,Non-inhibitor
Cc1ccc([C@H]2C[C@@H](O)[C@H](n3cc(-c4ccc(F)cc4)nn3)CN2C(=O)c2cccs2)cc1,CHEMBL1877988,4.64352,5,2,4,5,462.55,Non-inhibitor,Non-inhibitor
CC(=O)N(C)CCCn1c(-c2ccccc2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1C,CHEMBL3965039,5.60302,2,2,7,3,457.496,Non-inhibitor,Non-inhibitor
Cc1cccc(NC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)c1,CHEMBL1505307,3.9981199999999997,1,3,3,3,343.858,Non-inhibitor,Non-inhibitor
CN(C)c1ccc(Cc2cc3cnc(C#N)nc3n2CC(C)(C)C)cc1,CHEMBL398953,4.00588,2,0,4,3,347.466,Non-inhibitor,Non-inhibitor
NC(=O)c1c(-c2cccc(F)c2)c(Cl)n2c1CN(C(=O)NC1CCC(F)(F)CC1)CC2,CHEMBL3966265,4.1496,3,3,3,4,454.88,Non-inhibitor,Non-inhibitor
CC(=O)N1CCC(C(=O)N(CCCN2CCC(C(=O)NCc3ccc(F)cc3)CC2)c2cccc(Cl)c2)CC1,CHEMBL3104683,4.4891,4,3,9,4,557.11,Non-inhibitor,Non-inhibitor
CC(=O)c1ccc(C(C)=O)c2c(C)c(C(=O)Nc3cc(CO)c4ccccc4n3)sc12,CHEMBL3935706,4.907719999999999,5,2,5,4,432.501,Non-inhibitor,Non-inhibitor
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)OCC(C)C)CCC2C(=O)O)c1,CHEMBL258428,5.55422,6,2,9,4,506.599,Non-inhibitor,Non-inhibitor
CCOc1ccc(Cc2nc3cc(C(=O)NCCC(C)C)ccc3n2CCC(C)C)cc1,CHEMBL4061358,5.8478,3,1,11,3,435.61199999999997,Non-inhibitor,Non-inhibitor
CN(C)S(=O)(=O)c1cccc(C(C)(C)NC(=O)c2cc3[nH]c4ccccc4c(=O)c3cc2F)c1,CHEMBL230256,3.7358,5,2,5,4,481.54900000000004,Non-inhibitor,Non-inhibitor
CCS(=O)(=O)N1CCN(Cc2c(-c3cccc(OC)c3)nc3ccc(-c4ccccc4)cn23)CC1,CHEMBL4283327,4.1442,4,1,7,5,490.629,Non-inhibitor,Non-inhibitor
Cc1ccc(Nc2ncnc3c2c(-c2ccccc2)cn3[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1,CHEMBL318929,3.78942,5,3,4,5,416.481,Non-inhibitor,Non-inhibitor
C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CCCCc3ccccc3)CC2)cc1,CHEMBL2086537,3.1403,3,2,9,3,427.57,Non-inhibitor,Non-inhibitor
CN(C)Cc1ccc(O)nc1,CHEMBL323667,0.8488,2,2,2,1,152.197,Non-inhibitor,Non-inhibitor
COc1ccc(-n2ccc3c(sc4ncnc(N(C)C)c43)c2=O)cc1,CHEMBL1951883,3.07,4,0,3,4,352.41900000000004,Non-inhibitor,Non-inhibitor
CCCCCCCCNC(=O)CCCSC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CCCCN)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O,CHEMBL4129734,-6.940230000000001,17,22,52,0,1333.624,Non-inhibitor,Non-inhibitor
O=C(NCCCCCOc1cc(F)cc(F)c1)SCc1nnc(-c2ccccc2)o1,CHEMBL2381070,5.2069,6,1,10,3,433.48,Non-inhibitor,Non-inhibitor
C=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,CHEMBL3907503,2.8194,3,2,1,4,253.30900000000003,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1cncc(c1)C(=O)c1ccc(F)cc1,ippidb,3.7882,5,3,8,4,494.611,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1nc2c(nccc2s1)-c1ccccc1Cl,ippidb,4.1945,5,3,7,5,542.105,Non-inhibitor,Non-inhibitor
C[C@H](N)C(=O)Nc1nc(c(C)s1)-c1ccccc1,ippidb,2.40422,2,2,3,2,261.35,Non-inhibitor,Non-inhibitor
C[C@H](N)C(=O)Nc1nc(Cc2c(C)cc(C)cc2C)c(C)[nH]1,ippidb,2.51988,2,4,4,2,300.406,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2Cc1nccn1C)c1c[nH]c2cc(F)ccc12,ippidb,3.2824,4,5,8,6,563.722,Non-inhibitor,Non-inhibitor
CCOC(=O)CN1C[C@@H]([C@@H]2[C@H]1CCN2C(=O)[C@@H](NC(=O)[C@H](C)NC)C1CCCCC1)c1c[nH]c2cc(F)ccc12,ippidb,2.9118,5,5,9,5,555.695,Non-inhibitor,Non-inhibitor
C[C@H](N)c1cccc(c1)C(=O)N1C[C@H](C[C@H]1C(=O)N1CC[C@@H](C1)c1ccccc1)c1ccccc1,ippidb,4.7207,2,3,5,5,467.61300000000006,Non-inhibitor,Non-inhibitor
CNC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H]1C[C@@H](CN1C(=O)[C@H](Cc1cccc(c1)C#N)NC(=O)[C@H](C)N)c1ccccc1)c1ccccc1,ippidb,2.44818,4,5,9,5,620.754,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)Nc1ccccc1-c1ncccn1,ippidb,2.7461,5,4,8,4,492.624,Non-inhibitor,Non-inhibitor
C[C@H](N)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H](C[C@H]1C(=O)N[C@H]1CCCc2ccccc12)Oc1ccccc1,ippidb,3.641,4,4,8,5,546.712,Non-inhibitor,Non-inhibitor
CCCCOc1ccc(cc1)-c1nnc(NC(=O)[C@H](C)N)s1,ippidb,2.6697,4,2,7,2,320.418,Non-inhibitor,Non-inhibitor
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H](C)[C@H]1C(=O)Nc1cc(C)nn1-c1ccccc1,ippidb,3.02922,4,4,8,4,508.667,Non-inhibitor,Non-inhibitor
CN1CCN(CC1)c2ccc(cc2NC(=O)C3=CNC(=O)C=C3C(F)(F)F)c4cccc(c4)CNC5CCOCC5,2p2idb,4.3334,3,4,7,5,569.628,Non-inhibitor,Non-inhibitor
Cc1c(ccc(c1Cl)C(=O)Nc2cc(ccc2N3CCN(CC3)C)N(=O)=O)F,2p2idb,3.69982,2,2,4,3,406.845,Non-inhibitor,Non-inhibitor
CN1CCN(CC1)c2ccc(cc2NC(=O)c3cccc(c3)OC)C(=O)OC,2p2idb,2.4859,4,2,5,3,383.44800000000004,Non-inhibitor,Non-inhibitor
CN1CCN(CC1)c2ccc(cc2NC(=O)c3ccccc3Cl)[N+](=O)[O-],2p2idb,3.2523,1,2,4,3,374.82800000000003,Non-inhibitor,Non-inhibitor
CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cccc(CN2CCOCC2)c1,ippidb,3.897,3,4,6,5,555.601,Non-inhibitor,Non-inhibitor
COc1cc(CNC(=O)c2cccc(CNC3=NCCN3)c2F)cc(OC)c1,ippidb,1.8217,4,3,7,3,386.42699999999996,Non-inhibitor,Non-inhibitor
Nc1nccn1NCCCOc1ccc(Cl)cc1Cl,ippidb,2.7847,2,2,6,2,301.177,Non-inhibitor,Non-inhibitor
CC[C@@H]1NC(=O)C([CH]CCNC(N)=N)NC(=O)[C@@](C)(CCCCCCCCNC(=O)[C@H](NC1=O)c1ccccc1)NC(=O)C(C)C,ippidb,1.6923599999999999,5,8,8,2,641.8380000000001,Non-inhibitor,Non-inhibitor
CCS(=O)(=O)NC1CCN(CC1)C(=O)COc2ccc(cc2Cl)Cl,2p2idb,2.3025,4,2,6,2,395.30800000000005,Non-inhibitor,Non-inhibitor
CCS(=O)(=O)NC1CCN(CC1)C(=O)CNc2ccc(cc2Cl)Cl,2p2idb,2.3356,3,3,6,2,394.324,Non-inhibitor,Non-inhibitor
CCS(=O)(=O)NC1CCN(CC1)C(=O)COc2c(cc(c3c2OC(O3)(C)C)Cl)Cl,2p2idb,2.8098,6,2,6,3,467.371,Non-inhibitor,Non-inhibitor
c1cc(c(cc1Cl)Cl)OCC(=O)N2CCC(CC2)C(=O)NCCS,2p2idb,2.6568,3,3,6,2,391.32,Non-inhibitor,Non-inhibitor
c1cc(c(cc1Cl)Cl)OCC(=O)N2CCC(CC2)NC(=O)CCCS,2p2idb,3.1894,3,3,7,2,405.347,Non-inhibitor,Non-inhibitor
c1ccc2cc(c(cc2c1)C(=O)NC[C@H]3CCCO3)O,2p2idb,2.4542,3,2,3,3,271.316,Non-inhibitor,Non-inhibitor
O=C1CN2CCN1Cc3cc(Oc4cc(Cn5cncc5C2)ccc4C#N)ccc3CCC6CCCCC6,timbal,5.2660800000000005,3,2,3,7,509.654,Non-inhibitor,Non-inhibitor
Fc1ccc(NC(=S)NNc2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O)cc1,ippidb,3.9744,1,3,5,2,419.316,Non-inhibitor,Non-inhibitor
CCN(C1CN(C1)C(=O)OC(C)(C)C)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1,ippidb,7.7037,3,3,6,5,629.654,Non-inhibitor,Non-inhibitor
OCc1cc(Nc2ccc3N(CCc4c[nH]c5ccccc45)C(=O)C(F)(F)Oc3c2)ccn1,ippidb,4.3597,4,3,6,5,450.445,Non-inhibitor,Non-inhibitor
Clc1ccc2c(CCNc3ccc(Nc4ccnc5ccccc45)cc3)c[nH]c2c1,ippidb,6.7677,1,3,6,5,412.92400000000004,Non-inhibitor,Non-inhibitor
CN1CCN(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc(CO)c3)cc12,ippidb,4.2977,2,3,6,5,413.525,Non-inhibitor,Non-inhibitor
Brc1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,ippidb,5.7236,1,3,6,4,407.315,Non-inhibitor,Non-inhibitor
FC(F)(F)c1ccccc1[C@H]1NCC[C@@H](c2cccc(Cl)c2)[C@]11C(=O)Nc2cc(Cl)ccc12,ippidb,6.7205,1,2,2,5,491.34,Non-inhibitor,Non-inhibitor
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCN2CCN(C)CC2)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1N,ippidb,6.109,2,4,7,5,706.456,Non-inhibitor,Non-inhibitor
Clc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,5.6145,1,3,6,4,362.86400000000003,Non-inhibitor,Non-inhibitor
C(Cc1c[nH]c2sccc12)Nc1ccc(Nc2ccncc2)cc1,ippidb,5.0226,1,3,6,4,334.44800000000004,Non-inhibitor,Non-inhibitor
Cc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,ippidb,5.26952,1,3,6,4,342.44599999999997,Non-inhibitor,Non-inhibitor
CCNc1nc(NCC)nc(n1)C(=O)Nc1ccccc1,ippidb,1.9875,4,3,6,2,286.339,Non-inhibitor,Non-inhibitor
CCNc1nc(NCC)nc(n1)C(=O)NN,ippidb,-0.6613,4,4,5,1,225.25599999999997,Non-inhibitor,Non-inhibitor
Oc1ccc2ccccc2c1C=NNC(=O)c1ccn[nH]1,ippidb,2.0324,3,4,3,3,280.28700000000003,Non-inhibitor,Non-inhibitor
Oc1ccc2ccccc2c1C=NNC(=O)c1n[nH]c2CCCc12,ippidb,2.5211,3,4,3,4,320.35200000000003,Non-inhibitor,Non-inhibitor
Oc1ccc(Br)cc1C=NNC(=O)c1n[nH]c2CCCCc12,ippidb,2.5205,3,4,3,3,363.215,Non-inhibitor,Non-inhibitor
CCOc1cccc(C=NNC(=O)c2n[nH]c3CCCc23)c1O,ippidb,1.7666,4,4,5,3,314.345,Non-inhibitor,Non-inhibitor
Oc1ccc2ccccc2c1C=NNC(=O)c1ccncc1,ippidb,2.7043,3,2,3,3,291.31,Non-inhibitor,Non-inhibitor
Oc1ccccc1C=NNC(=O)c1cnccn1,ippidb,0.9461,4,2,3,2,242.238,Non-inhibitor,Non-inhibitor
C[C@@H]1NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]2CC(CN2C1=O)Oc3ccccc3)C(=O)O)NC(=O)[C@@H](N)Cc4ccc(O)cc4,timbal,0.2644,8,7,7,4,645.76,Non-inhibitor,Non-inhibitor
COc1cccc(OC)c1COc2ccc(C[C@H](NC(=O)[C@H]3CSCN3C(=O)C)C(=O)O)cc2,timbal,2.3161,7,3,10,3,488.56199999999995,Non-inhibitor,Non-inhibitor
Cc1ccccc1NC(=O)Nc2ccc(CC(=O)Nc3cccc(CCC(=O)O)c3)cc2,timbal,4.83742,4,4,8,3,431.49199999999996,Non-inhibitor,Non-inhibitor
OC(=O)[C@H](CNC(=O)c1ccc(CCc2ccc3CCCNc3n2)cc1)NS(=O)(=O)c4ccccc4,timbal,2.3864,6,4,10,4,508.6,Non-inhibitor,Non-inhibitor
N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,timbal,-2.53523,7,9,15,1,493.52099999999996,Non-inhibitor,Non-inhibitor
CC(C)C[C@H](NC(=O)Cc1ccc(NC(=O)OCc2ccccc2)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)O,timbal,2.6936,9,6,16,2,612.68,Non-inhibitor,Non-inhibitor
OC(=O)CC(c1cccnc1)n2ccc3c(CCc4ccc5CCCNc5n4)cccc23,timbal,4.6387,4,2,7,5,426.52,Non-inhibitor,Non-inhibitor
COC(=O)c1ccc(NC(=O)\C=C\Oc2ccc(cc2)C34CC5CC(CC(C5)C3)C4)cc1,timbal,5.4722,4,1,6,6,431.532,Non-inhibitor,Non-inhibitor
Cc1nc(nc(O)c1F)c2ccc(NC(=O)CCl)cn2,timbal,1.8690200000000001,6,2,3,2,296.689,Non-inhibitor,Non-inhibitor
Oc1cc(CCl)nc(n1)c2ccc(NC(=O)CCl)cn2,timbal,2.1603,5,2,4,2,313.144,Non-inhibitor,Non-inhibitor
